"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"divipola";"vereda";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente";"uit - asignación"
1646405;L10_83;83;83;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601362";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646404;L10_82;82;82;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601363";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646403;L10_81;81;81;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601364";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646402;L10_80;80;80;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601365";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646401;L10_79;79;79;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601366";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646400;L10_78;78;78;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601367";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646399;L10_77;77;77;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601368";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646398;L10_76;76;76;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601369";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646397;L10_75;75;75;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601370";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646396;L10_74;74;74;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601371";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646395;L10_73;73;73;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601372";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646394;L10_72;72;72;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601373";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646393;L10_71;71;71;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601374";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646392;L10_70;70;70;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601375";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646391;L10_69;69;69;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601376";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646390;L10_68;68;68;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601377";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646389;L10_67;67;67;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601378";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646388;L10_66;66;66;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601379";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646387;L10_65;65;65;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601380";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646386;L10_64;64;64;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601381";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646385;L10_63;63;63;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601382";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646384;L10_62;62;62;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601383";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646383;L10_61;61;61;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601384";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646382;L10_60;60;60;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601385";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646381;L10_59;59;59;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601386";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646380;L10_58;58;58;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601387";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646379;L10_57;57;57;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601388";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646378;L10_56;56;56;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601389";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646377;L10_55;55;55;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601390";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646558;L10_237;237;237;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601391";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646557;L10_236;236;236;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601392";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646556;L10_235;235;235;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601393";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646555;L10_234;234;234;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601394";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646554;L10_233;233;233;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601395";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646553;L10_232;232;232;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601396";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646552;L10_231;231;231;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601397";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646551;L10_230;230;230;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601398";Privado_Privado;Condominio_Unidad_Predial;"372";0.56;"372";NO APLICA
1646550;L10_229;229;229;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601399";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646549;L10_228;228;228;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601400";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646548;L10_227;227;227;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601401";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646547;L10_226;226;226;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601402";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646546;L10_225;225;225;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601403";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646545;L10_224;224;224;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601404";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646544;L10_223;223;223;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601405";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646543;L10_222;222;222;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601406";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646542;L10_221;221;221;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601407";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646541;L10_220;220;220;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601408";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646540;L10_219;219;219;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601409";Privado_Privado;Condominio_Unidad_Predial;"372";0.56;"372";NO APLICA
1646539;L10_218;218;218;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601410";Privado_Privado;Condominio_Unidad_Predial;"360";0.56;"360";NO APLICA
1646538;L10_217;217;217;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601411";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646537;L10_216;216;216;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601412";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646536;L10_215;215;215;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601413";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646535;L10_214;214;214;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601414";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646563;L10_213;213;213;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601415";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646534;L10_212;212;212;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601416";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646533;L10_211;211;211;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601417";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646532;L10_210;210;210;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601418";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646531;L10_209;209;209;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601419";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646530;L10_208;208;208;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601420";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646529;L10_207;207;207;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601421";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646528;L10_206;206;206;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601422";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646527;L10_205;205;205;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601423";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646526;L10_204;204;204;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601424";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646525;L10_203;203;203;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601425";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646524;L10_202;202;202;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601426";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646523;L10_201;201;201;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601427";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646522;L10_200;200;200;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601428";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646521;L10_199;199;199;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601429";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646520;L10_198;198;198;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601430";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646519;L10_197;197;197;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601431";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646518;L10_196;196;196;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601432";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646517;L10_195;195;195;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601433";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646516;L10_194;194;194;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601434";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646515;L10_193;193;193;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601435";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646514;L10_192;192;192;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601436";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646513;L10_191;191;191;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601437";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646512;L10_190;190;190;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601438";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646511;L10_189;189;189;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601439";Privado_Privado;Condominio_Unidad_Predial;"558";0.56;"558";NO APLICA
1646510;L10_188;188;188;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601440";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646509;L10_187;187;187;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601441";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646508;L10_186;186;186;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601442";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646507;L10_185;185;185;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601443";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646506;L10_184;184;184;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601444";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
1646505;L10_183;183;183;ATLÁNTICO;TUBARÁ;"10/11/2025";"040-503998";"08832";"08832000200000001";;"088320002000000010080000000000";Desenglobe_Venta_Parcial;"040-601445";Privado_Privado;Condominio_Unidad_Predial;"372";0.37;"372";NO APLICA
