"globalid";"altura";"anio_construccion";"area_construccion";"area_privada_construida";"etiqueta";"id_caracteristicasunidadconstru";"id_operacion_predio";"planta_ubicacion";"tipo_planta";"caracteristicasuc_guid";"codigo";"identificador";"observaciones"
{37A689D0-8BD0-48DB-AC28-5F7A899B8FB8};2;2010,0000;177,2800;;B;"21044743";"6031178";1;Piso;{ADB4B8D9-69EB-4215-AAE4-ED47ACDD321C};"634010100000000490030000000000";B;update_Caso 5
{37AB0886-7A88-49DB-B441-49A4D50283F5};2;2000,0000;92,8000;;A;"5113939";"6030306";1;Piso;{E550A447-1D73-4AD7-B590-2EC057996A79};"634010100000000200018000000000";A;update_Caso 1
{37AB98A4-797D-4827-829C-BC3FAF823CC2};2;2000,0000;213,2000;;B;"21654350";"6031216";1;Piso;{E982BF0B-E881-480C-97A4-221CB37CE5B7};"634010100000000500004000000000";B;update_Caso 1
{37AF07AA-D1C8-4807-B875-650DCA3622E0};2;2010,0000;10,3670;;"";Dummy;"6029553";1;Piso;{E449A754-F2D2-4F79-AA69-66CCDEEEFAA5};"634010001000000060126000000000";A;update_Caso 12
{37B3596F-9941-453B-A65A-849778102F65};2;2008,0000;36,0000;;B;"5110591";"6028112";0;Piso;{0B4CC3B4-F56B-4FBC-A964-9290741A2639};"634010001000000010803800000186";B;update_Caso 6
{37B40FA4-FF53-433D-A427-D0BDC3922009};2;2010,0000;9,0000;;B;"21063621";"6038476";1;Piso;{ED0B0C50-01F0-42F3-90A2-760314179170};"634010100000005190009000000000";B;update_Caso 1
{37B67074-B961-4B17-A964-78CF5FB034E8};2;2005,0000;72,0000;;A;"5121783";"6038525";1;Piso;{75D63144-7293-4BC8-80B4-17F2FD953F53};"634010100000005220006000000000";A;update_Caso 1
{37B69046-A966-4440-9004-28DCA311F6EB};2;2007,0000;29,0000;;A;"5112458";"6029353";1;Piso;{252F5010-8270-4A67-8931-AA1FEAD60212};"634010001000000040494500000001";A;update_Caso 1
{37B753FA-7007-45BA-8348-CE92C6D350FA};2;2019,0000;15,8200;;"";Dummy;"6028601";1;Piso;{F2916761-BC9D-4787-B326-4AB2B6ECF51B};"634010001000000020213000000000";D;update_Caso 12
{37B933E7-465B-409C-BE5F-A2D2037A630E};2;2010,0000;123,5100;;B;"5113622";"6030106";1;Piso;{771FB5DE-A975-425E-9842-4B1A40166E08};"634010100000000150027000000000";B;update_Caso 2
{37BB9868-950F-4475-8C3E-158665D90F48};2;1999,0000;38,6500;;B;"21032823";"6030765";1;Piso;{BB1DC6EE-BA20-43F1-9371-86C2647F739C};"634010100000000330019000000000";B;update_Caso 1
{37BD1410-1961-4AFE-8719-1956E23DD086};2;2010,0000;64,3512;; ;Dummy;"6035358";2;Piso;{DCBDCC44-4E4A-4F19-B131-16A38BE4DDD2};"634010100000003020027000000000";A;update_Caso 11
{37C15967-83D7-47C7-ABCF-2A9AFA329E8C};2;2010,0000;123,6300;;A;"5119218";"6035444";1;Piso;{D465EA7D-2F5E-4715-AA62-9F7747695D8D};"634010100000003050010000000000";A;update_Caso 5
{37C6DF95-7202-4C81-9370-45107DF92AD8};2;2000,0000;72,0000;;A;"5121732";"6038464";1;Piso;{1755D018-05CF-4D86-8E67-1640B406C468};"634010100000005180014000000000";A;update_Caso 1
{37C7C09D-5A60-4FE2-8E05-3491064C0A59};2;1998,0000;166,3300;;C;"21063186";"6030920";3;Piso;{4C5EC758-ACC3-405C-BDD5-ADA9ED2829FC};"634010100000000380001000000000";C;update_Caso 1
{37C81198-15F9-439A-8187-CB8BE8C67F40};2;1999,0000;30,4200;;A;"5114281";"6030566";1;Piso;{2A79EA86-86BE-49CA-9665-3DAD4C663824};"634010100000000260036000000000";A;update_Caso 1
{37C98C8B-5328-44A6-B46F-D9F64B4AB583};2;2010,0000;56,2570;;"";Dummy;"6031117";2;Piso;{FD85686C-ADDF-4E37-B46F-E5E4EF395963};"634010100000000450033000000000";A;update_Caso 12
{37CB18F2-28B7-42A8-913B-36AF05FB6AB9};2;2010,0000;89,0100;;MZ F3 CS 9;Dummy;"6037077";2;Piso;{B4841318-38DF-4EEE-9531-8BDFE80B1562};"634010100000003960016000000000";A;update_Caso 11
{37CCCDB9-A546-4DFA-9250-2AD0EC9FC590};2;2010,0000;82,0000;;B;"5111159";"6028531";0;Piso;{7801E3B7-03B7-4198-8E74-68142C4EDF3D};"634010001000000020142000000000";B;update_Caso 9
{37D11205-0EB4-4A46-BC58-59F9EB34E400};2;2019,0000;64,9820;;"";Dummy;"6029661";1;Piso;{A7208A3D-43E6-4C08-B87A-0EE05A486775};"634010001000000060299000000000";A;update_Caso 12
{37D4F089-6D58-4FAE-ADC9-9DB6D2E65C19};2;2021,0000;244,5600;;A;"21043640";"14034003";1;Piso;{3F2F05D0-369E-48E3-8095-63BE47C6B2B7};"634010100000000850015000000000";A;update_Caso 5
{37D682CD-877E-47D6-AD0C-85D112726478};2;2012,0000;145,1860;;"";Dummy;"6029154";1;Piso;{34638A7C-75ED-4E20-A5DB-C36F0E49258A};"634010001000000040354000000000";A;update_Caso 12
{37D8E99E-9052-4E44-BE5A-9F3BA6619CE0};2;2010,0000;300,9680;;"";Dummy;"6028804";1;Piso;{090AD80C-1234-433D-934E-695CC2B0136A};"634010001000000030234000000000";A;update_Caso 12
{37DBBCA4-35E9-4430-BC6E-4DC4290887CA};2;2000,0000;30,3800;;B;"5113424";"6029963";1;Piso;{9ADC7219-3F66-45F0-8998-04843EB7E926};"634010100000000080029000000000";B;update_Caso 1
{37DDB888-27BE-4709-AE7E-55022FA015CB};2;2000,0000;113,2200;;A;"5113350";"6029882";2;Piso;{1E9ACC3D-2573-4E4A-869B-14712B4674E4};"634010100000000050020000000000";A;update_Caso 1
{37DF9722-81F8-4B36-94F1-F517E9B207C6};2;1999,0000;53,0600;;A;"5114241";"6030543";1;Piso;{1F9A3E13-9231-4101-99B0-B2ACEE0341A0};"634010100000000260013000000000";A;update_Caso 1
{37E0CC05-3DDA-4C4D-8469-7901AC785D6D};2;2005,0000;51,0000;;B;"21042129";"6036013";2;Piso;{13C4C975-42CC-4769-99AF-5E461896BF1D};"634010100000003240006000000000";B;update_Caso 1
{37E6BF40-024F-43E8-B9D8-5D0106332510};2;2023,0000;12,4951;;CONDOMINIO RESERVA DE LA COLINA ;Dummy;"14053958";1;Piso;{CBAEB46E-4F2B-4226-B5E4-25B7A9504DD0};"634010100000002100012908010057";A;update_Caso 11
{37E83A9D-B330-4B06-A703-C87181E6B310};2;2010,0000;80,4000;;A;"11740339";"12494454";1;Piso;{6BE84F45-025A-436C-BCD8-68D598436492};"634010100000002790013000000000";A;update_Caso 1
{37E8C0A4-FBF9-465B-A36B-D1A6E6FA22B6};2;2005,0000;72,2800;;A;"5120412";"6036800";1;Piso;{8E9E8E5B-4208-4A8C-967D-EF4F36E35B3E};"634010100000003810001000000000";A;update_Caso 1
{37EDA9D6-E6EE-4686-8DAC-B5BBC8EA1183};2;2008,0000;79,3500;;B;"21040296";"6033792";1;Piso;{C8B16565-4C50-4349-803B-596F5ECBABA2};"634010100000002050801800000003";B;update_Caso 5
{37EF31A4-1FFF-436E-B02A-C1C62ADFB167};2;2000,0000;52,5900;;A;"5117371";"6033343";1;Piso;{E9CA9C93-8A7C-42C1-AA60-3385B7BB998E};"634010100000001670002000000000";A;update_Caso 1
{37F36D32-A2C4-4EC9-9D17-3305C95BFC3C};2;2000,0000;304,0000;;A;"5116240";"6032049";1;Piso;{4BD4822D-B342-49DD-AA1E-9EDDBBDF1CD1};"634010100000000900017000000000";A;update_Caso 5
{37FD38CF-BBD2-4E7D-916F-6583497B4272};2;2010,0000;68,8000;;A;"21093638";"12503815";2;Piso;{A5526BC7-072E-4054-B2BF-105D7E147995};"634010100000000360039901020001";A;update_Caso 1
{37FFA6BD-BC67-4FE7-817D-338CD181037B};2;2010,0000;36,0000;;A;"5121367";"6037780";1;Piso;{0F789BD2-9131-498D-8174-5F1DC306AE67};"634010100000004510015000000000";A;update_Caso 1
{380139AA-D4AD-4663-9FEF-C357512EFDFC};2;2000,0000;19,8000;;A;"21036654";"6034190";1;Piso;{2A5DC3A7-CEEE-4CC5-9DFB-5335F08A5063};"634010100000002360004000000000";A;update_Caso 1
{38027930-DB80-42F1-B94F-3D968E0F831D};2;2010,0000;201,8914;; ;Dummy;"6031769";1;Piso;{9E827252-B216-4DB1-B958-5AFB4F0F3BC7};"634010100000000740001000000000";A;update_Caso 11
{38045879-21CE-4004-B5D0-B0B7C2378955};2;2019,0000;9,3620;;"";Dummy;"6028701";1;Piso;{AA7DAF05-794F-4909-B58B-5AC6075961B7};"634010001000000030098000000000";F;update_Caso 12
{3805DFB5-9611-4974-8C35-42AD23274A3A};2;2012,0000;52,0000;;A;"21040643";"6038595";1;Piso;{4F828841-A699-4A91-BEA0-8AF977818159};"634010100000005240020000000000";A;update_Caso 1
{3807378A-04C9-4324-B797-528BA1D19485};2;1999,0000;91,7500;;A;"5114306";"6030582";1;Piso;{8693D5DC-2375-4411-8142-57E5B220DDF1};"634010100000000270013000000000";A;update_Caso 5
{3808EE15-648E-4D09-B06B-F77BEDD30106};2;1999,0000;196,8500;;B;"21032797";"6030749";3;Piso;{A08D0C9F-9614-4EE9-9CBD-67F554E7BDD3};"634010100000000330002000000000";B;update_Caso 1
{380CBEBF-39EC-4D4B-8934-E899604D97EE};2;2019,0000;38,4340;;"";Dummy;"6028980";1;Piso;{DCD650F9-5ABA-4FC6-BB47-BB2E7C8D2073};"634010001000000040179000000000";A;update_Caso 12
{38181F17-B852-4FF9-BC6C-6A0847A0125F};2;1990,0000;138,1100;;A;"5116468";"6032246";1;Piso;{4ED5D04A-3C60-463D-8DAA-017EB450646E};"634010100000001000020000000000";A;update_Caso 5
{38185A39-EBD6-4459-BBBC-BDA158CC6D4B};2;2010,0000;91,6347;; ;Dummy;"6030384";2;Piso;{FB3EBAEE-DEB5-43F7-A7CB-AEB6A49EFEFD};"634010100000000220018000000000";A;update_Caso 11
{381E64DB-3E09-4627-B921-0ED49EEB2FA4};2;2010,0000;63,9680;;"";Dummy;"6031666";2;Piso;{95DD5075-C685-47B5-8576-08701A4BDD9B};"634010100000000670008000000000";A;update_Caso 12
{38201529-1680-4ED4-ABDB-585D4EE81B7B};2;1990,0000;69,0000;;A;"5117286";"6033229";1;Piso;{40067409-7997-4F67-A124-60E505145131};"634010100000001590001000000000";A;update_Caso 1
{3822B73D-C75C-4150-958D-EE634D4A74AE};2;1996,0000;90,0000;;E;"11797362";"6028928";1;Piso;{27589B70-A306-447E-B5A3-10238E592AB1};"634010001000000040128000000000";E;update_Caso 1
{38259F67-2266-4697-A019-6F8355E5C0AF};2;2010,0000;12,5626;; ;Dummy;"6031120";1;Piso;{09EBAF04-6378-48D4-9B14-308B99C9F771};"634010100000000450036000000000";B;update_Caso 11
{38285FFF-3D62-4634-ABD7-08C995CA12A5};2;2002,0000;58,5000;;A;"5121628";"6038244";1;Piso;{88C9DD42-8310-4D98-BE85-128A2503E496};"634010100000004980004000000000";A;update_Caso 1
{3829A19E-407A-44DD-9A98-AF528B904F36};2;1999,0000;42,3300;;A;"5113814";"6030230";1;Piso;{1A83A6DD-D8FD-4BC9-AC1B-C215A62C8837};"634010100000000180028000000000";A;update_Caso 1
{382B7670-B0CC-4EC4-8DB7-7520143BD73F};2;1990,0000;74,4000;;B;"5117086";"6033023";2;Piso;{A89F1E0C-6384-4856-A2DE-4740CD469870};"634010100000001440009000000000";B;update_Caso 4
{382DE887-BD54-4F3F-84C7-C06B41657A90};2;2023,0000;29,7506;;"02";Dummy;"6032033";1;Piso;{414BB296-9441-4D4E-B614-423DFF9181E2};"634010100000000890001000000000";B;update_Caso 11
{382E494E-C9A6-43B0-A3C3-AE35D4CAF1F8};2;2019,0000;25,9300;;"";Dummy;"6029597";1;Piso;{59DDD77F-71B7-4776-9D6E-7344C6F27F95};"634010001000000060222000000000";C;update_Caso 12
{382F5124-65BF-4E1C-AB33-1020D69B0671};2;2017,0000;49,7400;;A;"21112067";"14054187";1;Piso;{036F1E16-EB7A-485B-9DAE-BAF0C580B667};"634010100000002100012903010005";A;update_Caso 1
{382FECEA-EF6D-412A-B650-A5F13B758E46};2;2019,0000;45,5590;;"";Dummy;"6029560";1;Piso;{7F88BD50-E60C-44AB-9054-5441B4CBE322};"634010001000000060133000000000";D;update_Caso 12
{38302738-F4EF-4554-AF9C-0C5737FF1341};2;2000,0000;6,0000;;B;"21039098";"6032831";1;Piso;{78FC10B4-22B1-4067-B9F8-DB8A561D4008};"634010100000001360010000000000";B;update_Caso 3
{38379B98-89A6-444A-86B0-35BE4833B489};2;1998,0000;7,0000;;B;"5111110";"6028514";0;Piso;{4DDBC9D4-970C-40F3-8227-2139D4B5CD75};"634010001000000020124000000000";B;update_Caso 3
{38393CE7-DBF2-4A5A-80E1-8DCDDAC9D6AA};2;2009,0000;36,1500;;A;"21037558";"6038506";1;Piso;{A669C0CE-820D-4AD8-9642-5AFA0FF2DF2D};"634010100000005200020000000000";A;update_Caso 1
{3839C841-0F7D-45CC-B8FB-A62F1203CA3E};2;2000,0000;140,7200;;A;"21036699";"6034290";1;Piso;{E8E9E824-0B73-4E04-9BC8-0B5802D7ABA4};"634010100000002440010000000000";A;update_Caso 5
{3845EDB6-B64B-43EB-AC43-F6A8A6E03D2F};2;2010,0000;60,0000;;A;"5118563";"6034675";1;Piso;{24987F13-9BEC-4BBB-BAB5-14DFD3F18E80};"634010100000002820018000000000";A;update_Caso 1
{384E956C-1EC8-4B2F-8316-B9B3A0D957A9};2;2010,0000;30,3131;; ;Dummy;"6029866";2;Piso;{3D18B1B1-72C7-4FD8-A8BF-5D3935D0B335};"634010100000000050004000000000";A;update_Caso 11
{3850CFDA-6EF5-4196-8C1A-409E2059CF34};2;2000,0000;72,0000;;A;"5120692";"6037078";1;Piso;{BB76999B-6C04-4237-9DCE-AA4A5052E479};"634010100000003970001000000000";A;update_Caso 1
{38537D4D-142D-47FD-B9D2-0CF5B44AC0A5};2;2018,0000;45,7340;;"";Dummy;"6028857";1;Piso;{AC6CD65C-7A76-4B82-A6AA-B633E9E9DBCD};"634010001000000040029000000000";B;update_Caso 12
{3857350C-58E5-43DA-B2B6-98AC75CE4E63};2;2000,0000;11,0800;;B;"21033010";"6031152";1;Piso;{038830B2-62EA-4CB4-AAD5-E50F7CEEF397};"634010100000000480015000000000";B;update_Caso 1
{385CC695-0360-414D-B1C3-BFC4140792D8};2;1990,0000;91,0000;;A;"5116459";"6032241";1;Piso;{67D145B9-8934-4604-BDEF-5E681A1A1450};"634010100000001000015000000000";A;update_Caso 1
{385F9D34-DAD4-48B2-BF15-559EEABF5CB0};2;2005,0000;70,0000;;F;"5111157";"6028530";1;Piso;{97D2A12A-F857-445A-8FD2-ED6BA993EA1F};"634010001000000020141000000000";F;update_Caso 1
{38602ACF-43DC-4E2A-A9CA-BEEFDF82549B};2;2000,0000;79,4100;;A;"5117819";"6033867";1;Piso;{85AFDB7C-D282-4F08-A44A-7A03CD5DECC0};"634010100000002100003000000000";A;update_Caso 1
{3860DB8A-84FF-44E0-BC2E-5D2C451CA976};2;2000,0000;119,2000;;A;"5116291";"6032087";1;Piso;{93F4E99F-8771-42E2-B116-9533029CEC1C};"634010100000000910027000000000";A;update_Caso 5
{386156A7-4886-4BE9-9F4E-4F4271FDF97F};2;2013,0000;49,5720;;"";Dummy;"6029793";1;Piso;{79AC421C-1E87-4785-AAA8-ACD42C9701A7};"634010001000000060438000000000";A;update_Caso 12
{386A4DB3-5113-43AE-8F1C-D3D2284FB444};2;2000,0000;12,0000;;C;"21040393";"6037676";1;Piso;{35A5FE12-21CB-4B33-8257-18C89F8B818C};"634010100000004440010000000000";C;update_Caso 1
{386A690D-60D4-4E7A-AAB6-3F1BEF2446A6};2;1986,0000;161,3900;;A;"21063322";"6030940";1;Piso;{DDF976FC-C49F-4EC2-8BAA-18656C254B1F};"634010100000000380021000000000";A;update_Caso 5
{386AC63F-4B4B-4E02-8916-F7B83C57E175};2;1986,0000;50,7400;;A;"5113666";"6030138";2;Piso;{6D962173-F765-446A-9FDA-EF3C2C44604D};"634010100000000160010000000000";A;update_Caso 1
{386E0E3E-0341-4404-8311-28D386219A03};2;2000,0000;28,5000;;A;"5120670";"6037058";1;Piso;{73A37117-CC66-410F-9A21-DAFE14EF9ED0};"634010100000003950017000000000";A;update_Caso 1
{3883BB41-E8E2-4C55-B932-B1A2064A829C};2;2019,0000;67,9420;;"";Dummy;"12560201";1;Piso;{03CFFA58-11E7-4648-86B5-5A6CFA33C34E};"634010001000000030267000000000";A;update_Caso 12
{38878D2E-3A4F-4454-8308-ECADA1F23C79};2;2000,0000;168,0000;;A;"5116706";"6032554";1;Piso;{586DC544-F320-4EE6-ABBC-B24946626FEE};"634010100000001200019000000000";A;update_Caso 5
{3887CCFD-F973-4311-8869-3ED36F8E9CCC};2;2019,0000;17,1030;;"";Dummy;"6028987";1;Piso;{26752625-A761-4D75-9282-B19A2346ED36};"634010001000000040182000000000";A;update_Caso 12
{38894A73-6F8C-40D8-98EB-6F27FF616A39};2;2005,0000;72,0000;;A;"21063176";"6038535";1;Piso;{E8BA6EA2-1BE1-4F4D-889A-4B6E0C5F1E33};"634010100000005220016000000000";A;update_Caso 1
{388CC0F8-A6BC-471A-8D37-81F0465A4A09};2;1990,0000;98,3900;;A;"5116058";"6031853";1;Piso;{796AACC6-B7FB-4D7D-AB88-7C8E9D960E20};"634010100000000780013000000000";A;update_Caso 1
{388F0C84-5EC7-46C2-BBAA-21943C8E60BE};2;2000,0000;64,0000;;A;"5116100";"6031885";1;Piso;{8BBEAC7F-320A-4C9F-A548-1B10EF359D8F};"634010100000000790021000000000";A;update_Caso 1
{38923E86-3A6E-411E-992D-FA313E2D6B8E};2;2008,0000;353,9000;;A;"21093525";"6033724";1;Piso;{B8FA18A4-6AD8-479B-8423-55E239BC3BED};"634010100000002010801800000016";A;update_Caso 5
{3896734C-42F9-43C1-BEEB-16DE2D5620C2};2;1990,0000;45,0000;;B;"5110320";"6028028";1;Piso;{05A90701-F0A4-42D5-BA39-944EE5DFE484};"634010001000000010020000000000";B;update_Caso 5
{38997B95-9EE8-4463-95B0-E572860C85E4};2;2017,0000;49,7400;;A;"21111934";"14054054";1;Piso;{E4347DE7-1E22-47BC-8EBB-4D105605305D};"634010100000002100012906020013";A;update_Caso 3
{3899AFFD-8226-4D61-AA1B-40D0BCB6D139};2;2019,0000;60,2350;;"";Dummy;"6028964";1;Piso;{A1FF1580-FFC5-49D4-B8CA-A26D4D87E9FE};"634010001000000040171000000000";A;update_Caso 12
{3899CEAE-85F5-4C3A-9B73-43DE4868EE0B};2;2005,0000;71,9900;;A;"21034958";"6038393";1;Piso;{574A7E1A-BE97-4F8E-814E-B3A9B307430A};"634010100000005120008000000000";A;update_Caso 1
{389AC73D-D0AB-4A44-9816-A842DA3669CF};2;2019,0000;233,0000;;A;"5110971";"6028466";0;Piso;{502630B2-80D1-4DAF-9B17-12C5F91FEF35};"634010001000000010566000000000";A;update_Caso 9
{389B205E-CF6B-480F-AF12-C219D333A213};2;2019,0000;251,4890;;"";Dummy;"6029748";1;Piso;{0F47E0D7-4EC0-4770-B1CD-CC9D230ACF6B};"634010001000000060395000000000";E;update_Caso 12
{389C08EF-031B-448A-BE5C-97AE71935120};2;2010,0000;51,0510;;"";Dummy;"6035612";2;Piso;{EDDE362D-C720-4783-A7C4-714B7F5E899D};"634010100000003100009000000000";A;update_Caso 12
{389C1E42-6773-4764-9339-011594F291EE};2;2018,0000;42,4200;;A;"21093330";"12810926";1;Piso;{D2BBFCC2-0DD9-4A0C-B254-CBA004EC899A};"634010100000004760005903030002";A;update_Caso 3
{389D1A44-5109-4807-A4E2-F8EAC4F65AC1};2;2003,0000;124,2300;;A;"5118979";"6035169";1;Piso;{88F33872-8FF5-4AC0-B40B-A323C32B45C7};"634010100000002970012000000000";A;update_Caso 5
{389F5B67-F67D-422E-B886-BAB4151EF499};2;2010,0000;57,2000;;A;"5121847";"6038633";1;Piso;{503EABDC-DF4C-4842-BD7E-F41C67A8FEEC};"634010100000005280009000000000";A;update_Caso 1
{38A8B4DE-C275-4F58-A495-7926061A1A29};2;2002,0000;44,4000;;A;"5120596";"6036984";1;Piso;{F56A6565-4079-41B5-B072-FDCC718980F1};"634010100000003920001000000000";A;update_Caso 1
{38AA5EEB-5C42-4995-BDE4-E5F39D359E5B};2;2000,0000;72,0000;;A;"21033186";"6032136";1;Piso;{D8F39DBA-7A9B-47E2-91A0-206F376977AB};"634010100000000940016000000000";A;update_Caso 1
{38AC7954-E20F-4F2F-B3D0-82CD9247D988};2;2000,0000;66,0000;;A;"5121094";"6037485";1;Piso;{05B6CB06-9A9A-47A9-8961-113704AED960};"634010100000004220015000000000";A;update_Caso 1
{38AF6B7E-BAC8-4905-8814-D7318A792FB0};2;2002,0000;6,0000;;B;"21044604";"6038277";1;Piso;{C04C88FB-F0B3-4E48-BD17-35631CCCB054};"634010100000004990017000000000";B;update_Caso 1
{38B204D6-E8DC-4EA8-92CA-C803E0A8689F};2;2010,0000;72,0000;;A;"5120513";"6036901";1;Piso;{4FE8D558-D992-4AEF-8593-F04DD6E92B51};"634010100000003870027000000000";A;update_Caso 1
{38B745D1-8244-4C54-99E7-17EA4B09DC9F};2;2005,0000;73,0000;;D;"5112571";"6029454";1;Piso;{3A3B3EED-6F14-4A80-8E74-119AC341FF1E};"634010001000000060002000000000";D;update_Caso 1
{38BD9D2E-353E-4C77-B899-164E324CACDD};2;2010,0000;39,0010;; ;Dummy;"6037677";2;Piso;{DE0C2199-C257-4543-A42F-D22DC07268DC};"634010100000004440011000000000";B;update_Caso 11
{38CB4A04-50E1-430A-9B95-01FDD279DCEE};2;2012,0000;92,7360;;"";Dummy;"6028409";1;Piso;{C17AEC39-29C4-4896-8D3F-C0106F1D9B7B};"634010001000000010508000000000";A;update_Caso 12
{38D338C2-2240-4A61-BF6F-70A69F0F536D};2;1980,0000;209,0000;;F;"11797095";"6028041";1;Piso;{7EF7D718-EE3D-4F5F-B6DD-89F47FDD578D};"634010001000000010043000000000";F;update_Caso 1
{38D3C3F5-B29E-4618-A761-FAB5934AB8E9};2;2000,0000;252,9700;;B;"5114760";"6030883";1;Piso;{2325A740-9E7A-4CF4-BA5E-CE70349D940F};"634010100000000370004000000000";B;update_Caso 1
{38D4CC94-E15D-4ADD-9192-27C076752F7D};2;2000,0000;65,9000;;A;"5113547";"6030050";1;Piso;{CA0FE9D2-6343-487B-A42D-348B7F124753};"634010100000000130015000000000";A;update_Caso 1
{38DFE422-F2D3-47E2-9112-BB3611E626A5};2;2019,0000;37,5370;; ;Dummy;"6029099";1;Piso;{97F0EE70-C624-4FD6-8172-DA29BA6C10A1};"634010001000000040298000000000";A;update_Caso 11
{38E49D2C-511D-4E28-9E98-323354F91A28};2;2010,0000;83,3526;; ;Dummy;"6032516";2;Piso;{B9A583D8-ACE5-4F18-AF69-37CE673D2DDF};"634010100000001190002000000000";A;update_Caso 11
{39071FD4-6DD8-479E-B4DD-19BB3002E869};2;2008,0000;43,0000;;B;"11369424";"12562222";1;Piso;{8B2C5862-0DBD-4899-AC62-A37DB61F1395};"634010001000000010812000000000";B;update_Caso 1
{38E72A43-1130-4CF3-B597-602A439BBC72};2;2018,0000;42,1800;;A;"21093482";"12810669";1;Piso;{20F374AB-C75B-4CD9-95FE-81F855B1B9E3};"634010100000004760005901020006";A;update_Caso 3
{38EB6B39-5FEB-417D-AD4E-039849018012};2;2013,0000;70,8053;; ;Dummy;"6030129";2;Piso;{68A71736-C5AF-47C6-9AF9-A889512D2011};"634010100000000150051000000000";A;update_Caso 11
{38F2DA80-43CF-427C-A358-24CAEC62124D};2;2019,0000;10,0030;;"";Dummy;"6028929";2;Piso;{0AB67507-A15E-4A57-AA44-C9F18B63166D};"634010001000000040129000000000";D-A;update_Caso 12
{38F37506-5848-4820-AC51-644846EE3D52};2;2023,0000;90,0000;;A;"21701666";"14393727";1;Piso;{26A4F1F3-DAF9-40A3-B870-AF92CF5C77F8};"634010100000002620025904010017";A;update_Caso 5
{38F4DF68-118D-4DF5-98E4-35AC94D2950E};2;2010,0000;30,3007;; ;Dummy;"6035639";2;Piso;{CA8D3E7E-5A43-4CC4-B4DD-0361441C7256};"634010100000003110002000000000";A;update_Caso 11
{38F5BD5A-C09F-468D-831C-020F48C2D308};2;2010,0000;16,0000;;A;"12932252";"12876106";1;Piso;{785E8AB6-A819-4D0E-9CFB-278707B1EE7A};"634010001000000040179500000008";A;update_Caso 9
{38F68DC2-7159-4813-81C0-225B92E22E43};2;1993,0000;107,6400;;A;"5117525";"6033535";1;Piso;{6B3E04E3-352D-43CE-A43D-7B3B955508C5};"634010100000001790006000000000";A;update_Caso 5
{38F9C81C-1C1A-49BF-92D4-0431F054CD94};2;2002,0000;60,0000;;A;"5118591";"6034702";1;Piso;{27070649-03C9-4620-8267-FF846614BBDF};"634010100000002830011000000000";A;update_Caso 1
{38FC3DCD-0ED7-4611-9D58-D4A24EC74837};2;2010,0000;60,0000;;A;"5119812";"6036183";1;Piso;{44973877-80C5-4266-A2FA-758B9B031061};"634010100000003330007000000000";A;update_Caso 1
{38FE535D-E4C2-4050-B104-903C466C4D82};2;2024,0000;49,9644;;MZ 4 CS A56;Dummy;"14393718";2;Piso;{9E2CE4DC-5313-4A57-A339-ADD21807526B};"634010100000002620025904010008";A;update_Caso 11
{39016CC2-28E1-43E5-BE51-425BFFE7EED0};2;1980,0000;88,0000;;C;"5112859";"6029560";1;Piso;{B770C905-08AF-48BA-92A6-B0E9989F52FC};"634010001000000060133000000000";C;update_Caso 1
{39021465-1EE2-4FCB-BF80-BDB41B13BC19};2;1992,0000;138,0000;;C;"5111988";"6028881";1;Piso;{0BE105BE-DD30-46F4-ADA7-120CCE113669};"634010001000000040065000000000";C;update_Caso 5
{3905C6A7-968B-4897-BF54-D5B1D4A3F0AF};2;2000,0000;148,8000;;A;"21038351";"6038345";1;Piso;{385D71DD-8718-4C5E-89DA-A1FCE9EF5748};"634010100000005070010000000000";A;update_Caso 5
{3906E190-6878-4756-B93D-99BDB2E91B63};2;1985,0000;16,0000;;D;"11797256";"6028668";1;Piso;{FD7307CB-097A-4207-B911-9FAC5DDCA54D};"634010001000000030045000000000";D;update_Caso 1
{3909C656-F2B4-4AB0-9086-FABA501524B0};2;2019,0000;11,1632;;LA RIVERA;Dummy;"6028671";1;Piso;{B6527DBC-0EAA-4D9E-9848-63258FF9930C};"634010001000000030049000000000";F;update_Caso 11
{390AB6E8-524D-4BDF-BC08-4545BEA6D70D};2;2019,0000;30,0070;;"";Dummy;"6028714";2;Piso;{4479BAF4-A01F-47D0-BB1C-87EE61E4C1A3};"634010001000000030127000000000";D;update_Caso 12
{390AD9EF-4B46-44F1-B7D1-B69C6643FC9F};2;2010,0000;21,6786;; ;Dummy;"6030067";2;Piso;{291261FC-F704-4ED4-8DEA-D55B42F3BF4C};"634010100000000130031000000000";A;update_Caso 11
{390C2903-3E5A-483F-8DA7-C53BBD1DD867};2;2010,0000;4,8000;;A;"21041202";"6032352";1;Piso;{12400782-AD55-4BD6-BD2D-CBCEABBFD2F0};"634010100000001080009000000000";A;update_Caso 1
{3914C3D4-7480-49EA-B707-6BD7538979A4};2;2010,0000;20,0002;; ;Dummy;"6031007";2;Piso;{50857002-FA22-42C6-99A0-10947EB64A56};"634010100000000410010000000000";B;update_Caso 11
{391926A5-C02E-40FE-8348-A60D633BDB1F};2;2017,0000;55,5500;;A;"21043845";"14034045";2;Piso;{63634B83-F96F-4F2C-BA07-AB9AB12D0AC1};"634010100000002780013901020002";A;update_Caso 1
