"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente";"field15"
1144296;"1792375";261;261;BOYACÁ;SOGAMOSO;"20/10/2025";"095-86638";;"157590101000003100017000000000";Cancelacion_por_Desenglobe;;;;;;;
1438192;"1815730";287;287;BOYACÁ;SOGAMOSO;"20/10/2025";"095-72391";;"157590102000003220018000000000";Cambio_Numero_Predial_NPH_a_PH;"095-72391";Privado_Privado;PH_Matriz;"184.73";;;
1084706;"1816968";296;296;BOYACÁ;SOGAMOSO;"20/10/2025";"095-100030";;"157590102000003950036000000000";Cancelacion_por_Englobe;;;;;;;
1522975;"1944913";322;322;BOYACÁ;VENTAQUEMADA;"20/10/2025";"070-91169";;"158610004000000010249000000000";Cancelacion_por_Desenglobe;;;;;;;
1064641;"1097316";365;365;BOLÍVAR;TURBACO;"20/10/2025";"060-162120";;"138360001000000020310000000000";Cancelacion_por_Desenglobe;;;;;;;
1112016;"1798720";4;4;BOYACÁ;SOGAMOSO;"20/10/2025";"095-82858";;"157590101000005200025000000000";Cancelacion_por_Englobe;;;;;;;
1455435;"1780813";270;270;BOYACÁ;SOGAMOSO;"20/10/2025";"095-74107";;"157590003000000041166000000000";Cancelacion_por_Desenglobe;;;;;;;
1209768;"13518503";99;99;BOYACÁ;SOGAMOSO;"20/10/2025";"095-113017";;"157590101000009650013000000000";Cancelacion_por_Desenglobe;;;;;;;
1084100;"14616825";301;301;BOYACÁ;SOGAMOSO;"20/10/2025";"095-159575";;"157590101000008880026000000000";Cambio_Numero_Predial_NPH_a_PH;"095-159575";Privado_Privado;PH_Matriz;"105.53";;;
1290808;"1532512";28;28;BOYACÁ;MONIQUIRA;"20/10/2025";"083-21623";;"154690000000000050099000000000";Cancelacion_por_Englobe;;;;;;;
1436943;"1792305";332;332;BOYACÁ;SOGAMOSO;"20/10/2025";"095-25287";;"157590101000003080046000000000";Cancelacion_por_Desenglobe;;;;;;;
1083742;"1798721";3;3;BOYACÁ;SOGAMOSO;"20/10/2025";"095-88722";;"157590101000005200026000000000";Cancelacion_por_Englobe;;;;;;;
1371582;"1813752";108;108;BOYACÁ;SOGAMOSO;"20/10/2025";"095-119789";;"157590102000002370038000000000";Cancelacion_por_Desenglobe;;;;;;;
1418937;"603795";565;565;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-243364";FMI_Debe_Estar_Cerrado;"088320003000000010060000000000";Cancelacion_por_Englobe;;;;;;;
1385553;"603941";546;546;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-218335";;"088320003000000010338000000000";Cancelacion_por_Desenglobe;;;;;;;
1288105;"603998";566;566;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-243365";FMI_Debe_Estar_Cerrado;"088320003000000010401000000000";Cancelacion_por_Englobe;;;;;;;
1338036;"1784946";91;91;BOYACÁ;SOGAMOSO;"20/10/2025";"095-10098";;"157590101000001160001000000000";Cambio_Numero_Predial_NPH_a_PH;"095-10098";Privado_Privado;PH_Matriz;"145.5";;;
1455143;"1775221";240;240;BOYACÁ;SOGAMOSO;"20/10/2025";"095-17598";;"157590002000000060383000000000";Cancelacion_por_Desenglobe;;;;;;;
1111607;"13512380";134;134;BOYACÁ;SOGAMOSO;"20/10/2025";"095-138998";;"157590101000002270057000000000";Cambio_Numero_Predial_NPH_a_PH;"095-138998";Privado_Privado;PH_Matriz;"53.98";;;
1240890;"13510725";297;297;BOYACÁ;SOGAMOSO;"20/10/2025";"095-154099";;"157590101000000050648000000000";Cambio_Numero_Predial_NPH_a_PH;"095-154099";Privado_Privado;PH_Matriz;"241.4";;;
1050861;"13524493";313;313;BOYACÁ;SOGAMOSO;"20/10/2025";"095-155124";;"157590102000005650062000000000";Cancelacion_por_Desenglobe;;;;;;;
1257664;"1535433";46;46;BOYACÁ;MONIQUIRA;"20/10/2025";"083-38862";;"154690000000000170122000000000";Cancelacion_por_Desenglobe;;;;;;;
1069487;"1532950";21;21;BOYACÁ;MONIQUIRA;"20/10/2025";"083-32736";;"154690000000000080140000000000";Cancelacion_por_Desenglobe;;;;;;;
1069528;"1533874";56;56;BOYACÁ;MONIQUIRA;"20/10/2025";"083-9068";;"154690000000000110263000000000";Cancelacion_por_Desenglobe;;;;;;;
1084361;"1808502";143;143;BOYACÁ;SOGAMOSO;"20/10/2025";"095-14758";;"157590102000000820011000000000";Cambio_Numero_Predial_NPH_a_PH;"095-14758";Privado_Privado;PH_Matriz;"125.1";;;
1052845;"1782907";139;139;BOYACÁ;SOGAMOSO;"20/10/2025";"095-14569";;"157590101000000510006000000000";Cambio_Numero_Predial_NPH_a_PH;"095-14569";Privado_Privado;PH_Matriz;"164.5";;;
1253611;"13514755";338;338;BOYACÁ;SOGAMOSO;"20/10/2025";"095-154689";;"157590101000005620134000000000";Cambio_Numero_Predial_NPH_a_PH;"095-154689";Privado_Privado;PH_Matriz;"143.4";;;
1253611;"13514755";83;83;BOYACÁ;SOGAMOSO;"20/10/2025";"095-154689";;"157590101000005620134000000000";Cambio_Numero_Predial_NPH_a_PH;"095-154689";Privado_Privado;PH_Matriz;"143.4";;;
1404385;"1783250";112;112;BOYACÁ;SOGAMOSO;"20/10/2025";"095-123426";;"157590101000000610002000000000";Cambio_Numero_Predial_NPH_a_PH;"095-123426";Privado_Privado;PH_Matriz;"100";;;
1209707;"13517453";246;246;BOYACÁ;SOGAMOSO;"20/10/2025";"095-27321";;"157590101000009130002000000000";Cancelacion_por_Desenglobe;;;;;;;
1257896;"1539580";65;65;BOYACÁ;MONIQUIRA;"20/10/2025";"083-15726";;"154690000000000300060000000000";Cancelacion_por_Desenglobe;;;;;;;
1406189;"13962536";276;276;BOYACÁ;SOGAMOSO;"20/10/2025";"095-150697";;"157590102000005070002000000000";Cancelacion_por_Englobe;;;;;;;
1436225;"1543743";51;51;BOYACÁ;MONIQUIRA;"20/10/2025";"083-17726";;"154690100000001040006000000000";Cancelacion_por_Desenglobe;;;;;;;
1421742;"1540194";63;63;BOYACÁ;MONIQUIRA;"20/10/2025";"083-35554";FMI_Debe_Estar_Cerrado;"154690000000000310417000000000";Cancelacion_por_Desenglobe;;;;;;;
1128029;"1534824";67;67;BOYACÁ;MONIQUIRA;"20/10/2025";"083-1021";;"154690000000000160087000000000";Cancelacion_por_Desenglobe;;;;;;;
1257441;"1532108";18;18;BOYACÁ;MONIQUIRA;"20/10/2025";"083-21555";;"154690000000000030095000000000";Cancelacion_por_Desenglobe;;;;;;;
1067594;"604174";593;593;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-324171";;"088320003000000010603000000000";Cancelacion_por_Desenglobe;;;;;;;
1111845;"1795534";292;292;BOYACÁ;SOGAMOSO;"20/10/2025";"095-3432";;"157590101000004150008000000000";Cancelacion_por_Desenglobe;;;;;;;
1112751;"1811868";266;266;BOYACÁ;SOGAMOSO;"20/10/2025";"095-60080";;"157590102000001840040000000000";Cancelacion_por_Englobe;;;;;;;
1054036;"1810037";116;116;BOYACÁ;SOGAMOSO;"20/10/2025";"095-123681";;"157590102000001150028000000000";Cancelacion_por_Desenglobe;;;;;;;
1189845;"603384";540;540;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-173490";;"088320002000000010014000000000";Cancelacion_por_Englobe;;;;;;;
1204330;"608137";537;537;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-162153";;"088320400000001000005000000000";Cancelacion_por_Englobe;;;;;;;
1227886;"13510123";129;129;BOYACÁ;SOGAMOSO;"20/10/2025";"095-141800";;"157590002000000052436000000000";Cambio_Numero_Predial_NPH_a_PH;"095-141800";Privado_Privado;PH_Matriz;"1795.5";;;
1103533;"1534902";61;61;BOYACÁ;MONIQUIRA;"20/10/2025";"083-1022";FMI_Debe_Estar_Cerrado;"154690000000000160179000000000";Cancelacion_por_Desenglobe;;;;;;;
1210090;"1813288";284;284;BOYACÁ;SOGAMOSO;"20/10/2025";"095-72326";;"157590102000002280031000000000";Cancelacion_por_Englobe;;;;;;;
1176702;"1803053";94;94;BOYACÁ;SOGAMOSO;"20/10/2025";"095-111578";;"157590101000007670032000000000";Cambio_Numero_Predial_NPH_a_PH;"095-111578";Privado_Privado;PH_Matriz;"101";;;
1145517;"1813719";90;90;BOYACÁ;SOGAMOSO;"20/10/2025";"095-43556";FMI_Debe_Estar_Cerrado;"157590102000002370001000000000";Cancelacion_por_Desenglobe;;;;;;;
1288070;"603487";541;541;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-173492";;"088320002000000010305000000000";Cancelacion_por_Englobe;;;;;;;
1365665;"608134";534;534;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-162150";;"088320400000001000002000000000";Cancelacion_por_Englobe;;;;;;;
1528619;"607416";544;544;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-179754";;"088320400000000060017000000000";Cancelacion_por_Englobe;;;;;;;
1370059;"1782993";258;258;BOYACÁ;SOGAMOSO;"20/10/2025";"095-83685";;"157590101000000530016000000000";Cancelacion_por_Desenglobe;;;;;;;
1307549;"1811871";267;267;BOYACÁ;SOGAMOSO;"20/10/2025";"095-104663";;"157590102000001840043000000000";Cancelacion_por_Englobe;;;;;;;
1436217;"1543573";35;35;BOYACÁ;MONIQUIRA;"20/10/2025";"083-38034";;"154690100000000900043000000000";Cancelacion_por_Desenglobe;;;;;;;
1084563;"13521180";146;146;BOYACÁ;SOGAMOSO;"20/10/2025";"095-148708";;"157590102000002680112000000000";Cambio_Numero_Predial_NPH_a_PH;"095-148708";Privado_Privado;PH_Matriz;"107.1";;;
1307894;"13523415";277;277;BOYACÁ;SOGAMOSO;"20/10/2025";"095-150696";;"157590102000005070001000000000";Cancelacion_por_Englobe;;;;;;;
1307933;"13524282";71;71;BOYACÁ;SOGAMOSO;"20/10/2025";"095-141564";;"157590102000005610022000000000";Cambio_Numero_Predial_NPH_a_PH;"095-141564";Privado_Privado;PH_Matriz;"150.57";;;
1160987;"1535427";15;15;BOYACÁ;MONIQUIRA;"20/10/2025";"083-38856";;"154690000000000170116000000000";Cancelacion_por_Desenglobe;;;;;;;
1403885;"1542562";59;59;BOYACÁ;MONIQUIRA;"20/10/2025";"083-2357";FMI_Debe_Estar_Cerrado;"154690100000000560010000000000";Cancelacion_por_Desenglobe;;;;;;;
1209233;"1797008";155;155;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149338";;"157590101000004650005000000000";Cancelacion_por_Desenglobe;;;;;;;
1384476;"1813271";286;286;BOYACÁ;SOGAMOSO;"20/10/2025";"095-56290";;"157590102000002280010000000000";Cancelacion_por_Desenglobe;;;;;;;
1534244;"1805833";82;82;BOYACÁ;SOGAMOSO;"20/10/2025";"095-14781";;"157590102000000380065000000000";Cancelacion_por_Desenglobe;;;;;;;
1268542;"608135";535;535;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-162151";;"088320400000001000003000000000";Cancelacion_por_Englobe;;;;;;;
1204332;"608147";533;533;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-162163";;"088320400000001000015000000000";Cancelacion_por_Englobe;;;;;;;
1208830;"14608642";76;76;BOYACÁ;SOGAMOSO;"20/10/2025";"095-104948";;"157590101000001430035000000000";Cambio_Numero_Predial_NPH_a_PH;"095-104948";Privado_Privado;PH_Matriz;"174.8";;;
1354670;"1534313";37;37;BOYACÁ;MONIQUIRA;"20/10/2025";"083-6205";;"154690000000000140009000000000";Cancelacion_por_Desenglobe;;;;;;;
1290809;"1532513";27;27;BOYACÁ;MONIQUIRA;"20/10/2025";"083-17134";;"154690000000000050100000000000";Cancelacion_por_Englobe;;;;;;;
1084712;"1817046";117;117;BOYACÁ;SOGAMOSO;"20/10/2025";"095-128325";;"157590102000003960111000000000";Cambio_Numero_Predial_NPH_a_PH;"095-128325";Privado_Privado;PH_Matriz;"206.09";;;
1242636;"1816958";273;273;BOYACÁ;SOGAMOSO;"20/10/2025";"095-94803";;"157590102000003950003000000000";Cancelacion_por_Desenglobe;;;;;;;
1307795;"1816967";295;295;BOYACÁ;SOGAMOSO;"20/10/2025";"095-16075";;"157590102000003950035000000000";Cancelacion_por_Englobe;;;;;;;
1190237;"1095107";342;342;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Cancelacion_por_Desenglobe;;;;;;;
1534030;"1804136";325;325;BOYACÁ;SOGAMOSO;"20/10/2025";"095-26054";;"157590101000008360007000000000";Cancelacion_por_Desenglobe;;;;;;;
1049782;"608136";536;536;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-162152";;"088320400000001000004000000000";Cancelacion_por_Englobe;;;;;;;
1369963;"1781566";329;329;BOYACÁ;SOGAMOSO;"20/10/2025";"095-124972";;"157590101000000050332000000000";Cancelacion_por_Desenglobe;;;;;;;
1274455;"1817268";100;100;BOYACÁ;SOGAMOSO;"20/10/2025";"095-132174";;"157590102000004150056000000000";Cambio_Numero_Predial_NPH_a_PH;"095-132174";Privado_Privado;PH_Matriz;"82.4";;;
1307590;"1813286";283;283;BOYACÁ;SOGAMOSO;"20/10/2025";"095-71613";;"157590102000002280028000000000";Cancelacion_por_Englobe;;;;;;;
1083539;"1794355";241;241;BOYACÁ;SOGAMOSO;"20/10/2025";"095-18855";;"157590101000003840001000000000";Cambio_Numero_Predial_NPH_a_PH;"095-18855";Privado_Privado;PH_Matriz;"81.92";;;
1176494;"1799704";111;111;BOYACÁ;SOGAMOSO;"20/10/2025";"095-122522";;"157590101000005500014000000000";Cancelacion_por_Desenglobe;;;;;;;
1421819;"1641103";630;630;BOYACÁ;RAMIRIQUÍ;"20/10/2025";"090-37899";;"155990000000000030175000000000";Cancelacion;;;;;;;
1421819;"1641103";629;629;BOYACÁ;RAMIRIQUÍ;"20/10/2025";"090-37899";;"155990000000000030176000000000";Cancelacion;;;;;;;
1171568;"607415";545;545;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-179753";;"088320400000000060016000000000";Cancelacion_por_Englobe;;;;;;;
1518830;"1759888";263;263;BOYACÁ;SOGAMOSO;"20/10/2025";"095-86818";FMI_Debe_Estar_Cerrado;"157590001000000020988000000000";Cancelacion_por_Desenglobe;;;;;;;
1111485;"1786632";247;247;BOYACÁ;SOGAMOSO;"20/10/2025";"095-27883";FMI_Debe_Estar_Abierto;"157590101000001410024000000000";Cambio_Numero_Predial_NPH_a_PH;"095-27883";Privado_Privado;PH_Matriz;"176";;;
1423667;"1777198";122;122;BOYACÁ;SOGAMOSO;"20/10/2025";"095-134316";;"157590002000000062871000000000";Cancelacion_por_Desenglobe;;;;;;;
1370806;"13514710";151;151;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149506";;"157590101000005580063000000000";Cancelacion_por_Desenglobe;;;;;;;
1177507;"1817425";103;103;BOYACÁ;SOGAMOSO;"20/10/2025";"095-118743";;"157590102000004200009000000000";Cambio_Numero_Predial_NPH_a_PH;"095-118743";Privado_Privado;PH_Matriz;"100";;;
1643230;L7_631;631;631;BOYACÁ;RAMIRIQUÍ;"20/10/2025";"090-55374";FMI_Debe_Estar_Cerrado;"155990000000000050014000000000";Cancelacion;;;;;;;
1643231;L7_524;524;524;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-158218";;"088320101000000220014000000000";Cancelacion_por_Desenglobe;;;;;;;
1643232;L7_8;8;8;BOYACÁ;SOGAMOSO;"20/10/2025";"095-143620";;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
1643232;L7_8;2;2;BOYACÁ;SOGAMOSO;"20/10/2025";"095-82858";;"157590101000005200025000000000";Englobe_Nuevo_FMI;"095-143620";Privado_Privado;NPH;"417.6";;;
1643232;L7_8;1;1;BOYACÁ;SOGAMOSO;"20/10/2025";"095-88722";;"157590101000005200026000000000";Englobe_Nuevo_FMI;"095-143620";Privado_Privado;NPH;"417.6";;;
1643233;L7_12;12;12;BOYACÁ;MONIQUIRA;"20/10/2025";"083-44893";;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
1643233;L7_12;9;9;BOYACÁ;MONIQUIRA;"20/10/2025";"083-10299";;"154690000000000160095000000000";Desenglobe_Venta_Parcial;"083-44893";Privado_Privado;NPH;"15355";;;
1643234;L7_317;317;317;BOYACÁ;SOGAMOSO;"20/10/2025";"095-157562";;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
1643234;L7_317;308;308;BOYACÁ;SOGAMOSO;"20/10/2025";"095-155124";;"157590102000005650062000000000";Desenglobe_Division_Material;"095-157562";Privado_Privado;NPH;"428.32";;;
1643235;L7_280;280;280;BOYACÁ;SOGAMOSO;"20/10/2025";"095-166668";;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
1643235;L7_280;275;275;BOYACÁ;SOGAMOSO;"20/10/2025";"095-150696";;"157590102000005070001000000000";Englobe_Nuevo_FMI;"095-166668";Privado_Privado;NPH;"16996";;;
1643235;L7_280;274;274;BOYACÁ;SOGAMOSO;"20/10/2025";"095-150697";;"157590102000005070002000000000";Englobe_Nuevo_FMI;"095-166668";Privado_Privado;NPH;"16996";;;
1642101;L5_509;609;609;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-525384";;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;
1643454;L7_254;254;254;BOYACÁ;SOGAMOSO;"20/10/2025";"095-80474";;"157590101000005260006000000000";Desenglobe_Venta_Parcial;"095-104736";Publico_Uso_Publico;Bien_Uso_Publico;"23";;;
1643496;L7_547;547;547;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-218335";;"088320003000000010338000000000";Desenglobe_Division_Material;"040-633116";Privado_Privado;NPH;"742";;;
1643568;L7_562;562;562;ATLÁNTICO;TUBARÁ;"20/10/2025";"040-282005";;"088320400000002710001000000000";Desenglobe_Venta_Parcial;"040-598421";Publico_Uso_Publico;Via;"1938.58";;;
1643592;L7_153;153;153;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149338";;"157590101000004650005000000000";Desenglobe_Division_Material;"095-149342";Publico_Uso_Publico;Bien_Uso_Publico;"965.74";;;
1643595;L7_80;80;80;BOYACÁ;SOGAMOSO;"20/10/2025";"095-14781";;"157590102000000380065000000000";Desenglobe_Division_Material;"095-163739";Publico_Uso_Publico;Via;"21.6";;;
1643598;L7_132;132;132;BOYACÁ;SOGAMOSO;"20/10/2025";"095-141865";;"157590101000009160010000000000";Desenglobe_Venta_Parcial;"095-152426";Publico_Uso_Publico;Via; 71,25;;;
1643621;L7_355;355;355;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371597";Publico_Uso_Publico;Bien_Uso_Publico;"1160.78";;;
1643625;L7_351;351;351;BOLÍVAR;TURBACO;"20/10/2025";"060-46857";;"138360001000000012524000000000";Desenglobe_Division_Material;"060-371596";Publico_Uso_Publico;Via;"1289.9000000000001";;;
1643648;L7_138;138;138;BOYACÁ;SOGAMOSO;"20/10/2025";"095-143137";;"157590102000002370019000000000";Predio_Nuevo;"095-143971";Publico_Uso_Publico;Via; 237,89 ;;;
1643649;L7_137;137;137;BOYACÁ;SOGAMOSO;"20/10/2025";"095-143137";;"157590102000002370019000000000";Predio_Nuevo;"095-143970";Publico_Uso_Publico;Via;"140,68 ";;;
1643660;L7_133;133;133;BOYACÁ;SOGAMOSO;"20/10/2025";"095-141863";;"157590101000009160008000000000";Desenglobe_Venta_Parcial;"095-151889";Publico_Uso_Publico;Via;"100,51 ";;;
1643706;L7_156;156;156;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Venta_Parcial;"095-169075";Publico_Uso_Publico;Bien_Uso_Publico;"398.46";;;
1643733;L7_211;211;211;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169142";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643734;L7_177;177;177;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169101";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643735;L7_186;186;186;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169109";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643736;L7_234;234;234;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169511";Privado_Privado;PH_Unidad_Predial;"62.5";0.0126131;"62.5";
1643737;L7_163;163;163;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169118";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643738;L7_198;198;198;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169095";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643739;L7_167;167;167;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169083";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643740;L7_193;193;193;BOYACÁ;SOGAMOSO;"20/10/2025";"095-149344";;SIN NPN;Desenglobe_Division_Material;"095-169090";Privado_Privado;PH_Unidad_Predial;"61.35";0.0123811;"61.35";
1643406;L7_400;400;400;BOLÍVAR;TURBACO;"20/10/2025";"060-162120";;"138360001000000020310000000000";Desenglobe_Division_Material;"060-358833";Privado_Privado;NPH;"518.1";;;
1643407;L7_399;399;399;BOLÍVAR;TURBACO;"20/10/2025";"060-162120";;"138360001000000020310000000000";Desenglobe_Division_Material;"060-358832";Privado_Privado;NPH;"562.27";;;
1643408;L7_398;398;398;BOLÍVAR;TURBACO;"20/10/2025";"060-162120";;"138360001000000020310000000000";Desenglobe_Division_Material;"060-358831";Privado_Privado;NPH;"626.45000000000005";;;
1643409;L7_397;397;397;BOLÍVAR;TURBACO;"20/10/2025";"060-162120";;"138360001000000020310000000000";Desenglobe_Division_Material;"060-358830";Privado_Privado;NPH;"706.79";;;
1643410;L7_396;396;396;BOLÍVAR;TURBACO;"20/10/2025";"060-162120";;"138360001000000020310000000000";Desenglobe_Division_Material;"060-358829";Privado_Privado;NPH;"833.62";;;
1643411;L7_395;395;395;BOLÍVAR;TURBACO;"20/10/2025";"060-162120";;"138360001000000020310000000000";Desenglobe_Division_Material;"060-358828";Privado_Privado;NPH;"253.49";;;
1643412;L7_394;394;394;BOLÍVAR;TURBACO;"20/10/2025";"060-162120";;"138360001000000020310000000000";Desenglobe_Division_Material;"060-358827";Privado_Privado;NPH;"486.39";;;
1643413;L7_393;393;393;BOLÍVAR;TURBACO;"20/10/2025";"060-162120";;"138360001000000020310000000000";Desenglobe_Division_Material;"060-358826";Privado_Privado;NPH;"613.30999999999995";;;
1643414;L7_392;392;392;BOLÍVAR;TURBACO;"20/10/2025";"060-162120";;"138360001000000020310000000000";Desenglobe_Division_Material;"060-358825";Privado_Privado;NPH;"609.30999999999995";;;
;;632;;;;;;;;;;;;;;;
