"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"divipola";"vereda";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente"
1079453;"946967";323;323;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-4206";"13430";"13430010100000336";;"134300101000003360011000000000";Cancelacion_por_Desenglobe;;;;;;
1649564;L11_521;521;521;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-4244";Privado_Privado;NPH;;;
1649563;L11_522;522;522;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-4852";Privado_Privado;NPH;;;
1649515;L11_570;570;570;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-4936";Privado_Privado;NPH;;;
1649562;L11_523;523;523;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-5030";Privado_Privado;NPH;;;
1649561;L11_524;524;524;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-5042";Privado_Privado;NPH;;;
1649514;L11_571;571;571;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-5047";Privado_Privado;NPH;;;
1649560;L11_525;525;525;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-5144";Privado_Privado;NPH;;;
1649559;L11_526;526;526;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-5424";Privado_Privado;NPH;;;
1649536;L11_549;549;549;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-5427";Privado_Privado;NPH;;;
1551630;"957115";589;589;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-5543";"13430";"13430010200000163";;"134300102000001630011000000000";Cancelacion_por_Desenglobe;;;;;;
1649558;L11_527;527;527;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-559";Privado_Privado;NPH;;;
1649557;L11_528;528;528;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-5630";Privado_Privado;NPH;;;
1649556;L11_529;529;529;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-5755";Privado_Privado;NPH;;;
1649513;L11_572;572;572;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-5819";Privado_Privado;NPH;;;
1649555;L11_530;530;530;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-5902";Privado_Privado;NPH;;;
1649554;L11_531;531;531;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-5941";Privado_Privado;NPH;;;
1649553;L11_532;532;532;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-6088";Privado_Privado;NPH;;;
1649552;L11_533;533;533;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-6141";Privado_Privado;NPH;;;
1080074;"960943";311;311;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6340";"13430";"13430010200000395";;"134300102000003950001000000000";Cancelacion_por_Desenglobe;;;;;;
1172691;"960947";292;292;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6352";"13430";"13430010200000399";;"134300102000003990001000000000";Cancelacion_por_Desenglobe;;;;;;
1172692;"960949";230;230;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6357";"13430";"13430010200000401";;"134300102000004010001000000000";Cancelacion_por_Desenglobe;;;;;;
1172693;"960952";243;243;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6368";"13430";"13430010200000404";;"134300102000004040001000000000";Cancelacion_por_Desenglobe;;;;;;
1496788;"960567";69;69;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Cancelacion_por_Desenglobe;;;;;;
1649551;L11_534;534;534;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-6458";Privado_Privado;NPH;;;
1649550;L11_535;535;535;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-6513";Privado_Privado;NPH;;;
1649549;L11_536;536;536;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-6534";Privado_Privado;NPH;;;
1649548;L11_537;537;537;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-6560";Privado_Privado;NPH;;;
1649547;L11_538;538;538;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-675";Privado_Privado;NPH;;;
1649546;L11_539;539;539;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-6941";Privado_Privado;NPH;;;
1649545;L11_540;540;540;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-6942";Privado_Privado;NPH;;;
1649544;L11_541;541;541;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-703";Privado_Privado;NPH;;;
1649543;L11_542;542;542;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-7249";Privado_Privado;NPH;;;
1649542;L11_543;543;543;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-7748";Privado_Privado;NPH;;;
1649512;L11_573;573;573;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-7813";Privado_Privado;NPH;;;
1649541;L11_544;544;544;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-8089";Privado_Privado;NPH;;;
1649540;L11_545;545;545;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-8243";Privado_Privado;NPH;;;
1649539;L11_546;546;546;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-8285";Privado_Privado;NPH;;;
1302842;"954157";331;331;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-829";"13430";"13430010200000028";;"134300102000000280011000000000";Cancelacion_por_Desenglobe;;;;;;
1649511;L11_574;574;574;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-8449";Privado_Privado;NPH;;;
1649510;L11_575;575;575;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-8605";Privado_Privado;NPH;;;
1649538;L11_547;547;547;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-8684";Privado_Privado;NPH;;;
1649509;L11_576;576;576;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-8749";Privado_Privado;NPH;;;
1649537;L11_548;548;548;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-9684";Privado_Privado;NPH;;;
1139955;"942674";359;359;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-9971";"13430";"13430010100000061";;"134300101000000610004000000000";Cancelacion_por_Desenglobe;;;;;;
1332733;"9780956";1;1;SANTANDER;CHIPATÁ;"12/11/2025";"324-40654";"68861";"68861000200000005";;"688610002000000050072000000000";Cancelacion_por_Desenglobe;;;;;;
1247580;"13641644";10;10;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Cambio_Numero_Predial_NPH_a_Condominio;"324-44536";Privado_Privado;Condominio_Matriz;"1519";;
1236188;"10201881";45;45;SANTANDER;VÉLEZ;"12/11/2025";"324-49977";"68861";"68861000100000004";;"688610001000000040116000000000";Cancelacion_por_Desenglobe;;;;;;
1545006;"10209159";51;51;SANTANDER;VÉLEZ;"12/11/2025";"324-54048";"68861";"68861010000000051";;"688610100000000510034000000000";Cambio_Numero_Predial_NPH_a_Condominio;"324-54048";Privado_Privado;Condominio_Matriz;"379";;
1344675;"10209926";35;35;SANTANDER;VÉLEZ;"12/11/2025";"324-67248";"68861";"68861010000000078";;"688610100000000780011000000000";Cancelacion_por_Englobe;;;;;;
1247657;"10210008";36;36;SANTANDER;VÉLEZ;"12/11/2025";"324-67642";"68861";"68861010000000078";;"688610100000000780084000000000";Cancelacion_por_Englobe;;;;;;
1649417;L11_46;46;46;SANTANDER;VÉLEZ;"12/11/2025";"324-49977";"68861";"68861000100000004";;"688610001000000040116000000000";Desenglobe_Division_Material;"324-89293";Privado_Privado;NPH;"26392";;
1649416;L11_47;47;47;SANTANDER;VÉLEZ;"12/11/2025";"324-49977";"68861";"68861000100000004";;"688610001000000040116000000000";Desenglobe_Division_Material;"324-89294";Privado_Privado;NPH;"17596";;
1649415;L11_48;48;48;SANTANDER;VÉLEZ;"12/11/2025";"324-49977";"68861";"68861000100000004";;"688610001000000040116000000000";Desenglobe_Division_Material;"324-89295";Privado_Privado;NPH;"16830";;
1649414;L11_49;49;49;SANTANDER;VÉLEZ;"12/11/2025";"324-49977";"68861";"68861000100000004";;"688610001000000040116000000000";Desenglobe_Division_Material;"324-89296";Privado_Privado;NPH;"17111";;
1649413;L11_50;50;50;SANTANDER;VÉLEZ;"12/11/2025";"324-49977";"68861";"68861000100000004";;"688610001000000040116000000000";Desenglobe_Division_Material;"324-89297";Privado_Privado;NPH;"17554";;
1649498;L11_52;52;52;SANTANDER;VÉLEZ;"12/11/2025";"324-54048";"68861";"68861010000000051";;"688610100000000510034000000000";Desenglobe_Division_Material;"324-8933";Privado_Privado;Condominio_Unidad_Predial;"89";0.2633;
1649499;L11_53;53;53;SANTANDER;VÉLEZ;"12/11/2025";"324-54048";"68861";"68861010000000051";;"688610100000000510034000000000";Desenglobe_Division_Material;"324-8934";Privado_Privado;Condominio_Unidad_Predial;"91";0.2692;
1649497;L11_54;54;54;SANTANDER;VÉLEZ;"12/11/2025";"324-54048";"68861";"68861010000000051";;"688610100000000510034000000000";Desenglobe_Division_Material;"324-8935";Privado_Privado;Condominio_Unidad_Predial;"81";0.2397;
1649187;L11_33;37;37;SANTANDER;VÉLEZ;"12/11/2025";"324-90139";"68861";SIN NPN;;SIN NPN;Cambio_Numero_Predial_NPH_a_PH;"324-90139";Privado_Privado;PH_Matriz;"349.89";;
1649187;L11_33;34;34;SANTANDER;VÉLEZ;"12/11/2025";"324-67642";"68861";"68861010000000078";;"688610100000000780084000000000";Englobe_Nuevo_FMI;"324-90139";Privado_Privado;NPH;"349.89";;
1649187;L11_33;33;33;SANTANDER;VÉLEZ;"12/11/2025";"324-67248";"68861";"68861010000000078";;"688610100000000780011000000000";Englobe_Nuevo_FMI;"324-90139";Privado_Privado;NPH;"349.89";;
1649424;L11_26;26;26;SANTANDER;VÉLEZ;"12/11/2025";"324-69969";"68861";"68861000100000009";;"688610001000000090484000000000";Desenglobe_Venta_Parcial;"324-92050";Privado_Privado;NPH;"1800";;
1649423;L11_27;27;27;SANTANDER;VÉLEZ;"12/11/2025";"324-69969";"68861";"68861000100000009";;"688610001000000090484000000000";Desenglobe_Venta_Parcial;"324-92051";Privado_Privado;NPH;"1800";;
1649422;L11_28;28;28;SANTANDER;VÉLEZ;"12/11/2025";"324-69969";"68861";"68861000100000009";;"688610001000000090484000000000";Desenglobe_Venta_Parcial;"324-92052";Privado_Privado;NPH;"1800";;
1649421;L11_29;29;29;SANTANDER;VÉLEZ;"12/11/2025";"324-69969";"68861";"68861000100000009";;"688610001000000090484000000000";Desenglobe_Venta_Parcial;"324-92053";Privado_Privado;NPH;"1800";;
1649420;L11_30;30;30;SANTANDER;VÉLEZ;"12/11/2025";"324-69969";"68861";"68861000100000009";;"688610001000000090484000000000";Desenglobe_Venta_Parcial;"324-92054";Privado_Privado;NPH;"1800";;
1649419;L11_31;31;31;SANTANDER;VÉLEZ;"12/11/2025";"324-69969";"68861";"68861000100000009";;"688610001000000090484000000000";Desenglobe_Venta_Parcial;"324-92055";Privado_Privado;NPH;"1800";;
1649418;L11_32;32;32;SANTANDER;VÉLEZ;"12/11/2025";"324-69969";"68861";"68861000100000009";;"688610001000000090484000000000";Desenglobe_Venta_Parcial;"324-92056";Privado_Privado;NPH;"7659";;
1649281;L11_38;38;38;SANTANDER;VÉLEZ;"12/11/2025";"324-90139";"68861";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"324-94451";Privado_Privado;PH_Unidad_Predial;"126.29";0.2377;"126.29"
1649280;L11_39;39;39;SANTANDER;VÉLEZ;"12/11/2025";"324-90139";"68861";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"324-94452";Privado_Privado;PH_Unidad_Predial;"66.60";0.1253;"66.60"
1649279;L11_40;40;40;SANTANDER;VÉLEZ;"12/11/2025";"324-90139";"68861";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"324-94453";Privado_Privado;PH_Unidad_Predial;"68.38";0.12869999999999998;"68.38"
1649278;L11_41;41;41;SANTANDER;VÉLEZ;"12/11/2025";"324-90139";"68861";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"324-94454";Privado_Privado;PH_Unidad_Predial;"134.97";0.254;"134.97"
1649277;L11_42;42;42;SANTANDER;VÉLEZ;"12/11/2025";"324-90139";"68861";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"324-94455";Privado_Privado;PH_Unidad_Predial;"39.50";0.07429999999999999;"39.50"
1649276;L11_43;43;43;SANTANDER;VÉLEZ;"12/11/2025";"324-90139";"68861";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"324-94456";Privado_Privado;PH_Unidad_Predial;"65.52";0.1234;"65.52"
1649275;L11_44;44;44;SANTANDER;VÉLEZ;"12/11/2025";"324-90139";"68861";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"324-94457";Privado_Privado;PH_Unidad_Predial;"29.91";0.056600000000000004;"29.91"
1649322;L11_11;11;11;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95778";Privado_Privado;Condominio_Unidad_Predial;"74.88";0.0642;"74.88"
1649321;L11_12;12;12;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95779";Privado_Privado;Condominio_Unidad_Predial;"77.14";0.0661;"77.14"
1649320;L11_13;13;13;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95780";Privado_Privado;Condominio_Unidad_Predial;"76.76";0.0658;"76.76"
1649319;L11_14;14;14;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95781";Privado_Privado;Condominio_Unidad_Predial;"78.07";0.0669;"78.07"
1649318;L11_15;15;15;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95782";Privado_Privado;Condominio_Unidad_Predial;"115.45";0.0989;"115.45"
1649317;L11_16;16;16;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95783";Privado_Privado;Condominio_Unidad_Predial;"79.98";0.0625;"79.98"
1649316;L11_17;17;17;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95784";Privado_Privado;Condominio_Unidad_Predial;"73.07";0.0626;"73.07"
1649315;L11_18;18;18;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95785";Privado_Privado;Condominio_Unidad_Predial;"85.35";0.0731;"85.35"
1649314;L11_19;19;19;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95786";Privado_Privado;Condominio_Unidad_Predial;"72.03";0.061799999999999994;"72.03"
1649313;L11_20;20;20;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95787";Privado_Privado;Condominio_Unidad_Predial;"72.98";0.0625;"72.98"
1649312;L11_21;21;21;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95788";Privado_Privado;Condominio_Unidad_Predial;"75.86";0.065;"75.86"
1649311;L11_22;22;22;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95789";Privado_Privado;Condominio_Unidad_Predial;"77.76";0.0666;"77.76"
1649310;L11_23;23;23;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Division_Material;"324-95790";Privado_Privado;Condominio_Unidad_Predial;"91.13";0.0781;"91.13"
1649309;L11_24;24;24;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Venta_Parcial;"324-95791";Privado_Privado;Condominio_Unidad_Predial;"123.59";0.1059;"123.59"
1649308;L11_25;25;25;SANTANDER;VÉLEZ;"12/11/2025";"324-44536";"68861";"68861010000000028";;"688610100000000280018000000000";Desenglobe_Venta_Parcial;"324-95792";Privado_Privado;NPH;"1167.05";;"1167.05"
1649196;L11_2;2;2;SANTANDER;CHIPATÁ;"12/11/2025";"324-40654";"68861";"68861000200000005";;"688610002000000050072000000000";Desenglobe_Division_Material;"324-95956";Privado_Privado;NPH;"2000";;
1649195;L11_3;3;3;SANTANDER;CHIPATÁ;"12/11/2025";"324-40654";"68861";"68861000200000005";;"688610002000000050072000000000";Desenglobe_Division_Material;"324-95957";Privado_Privado;NPH;"2000";;
1649194;L11_4;4;4;SANTANDER;CHIPATÁ;"12/11/2025";"324-40654";"68861";"68861000200000005";;"688610002000000050072000000000";Desenglobe_Division_Material;"324-95958";Privado_Privado;NPH;"12653";;
1649193;L11_5;5;5;SANTANDER;CHIPATÁ;"12/11/2025";"324-40654";"68861";"68861000200000005";;"688610002000000050072000000000";Desenglobe_Division_Material;"324-95959";Privado_Privado;NPH;"10849";;
1649192;L11_6;6;6;SANTANDER;CHIPATÁ;"12/11/2025";"324-40654";"68861";"68861000200000005";;"688610002000000050072000000000";Desenglobe_Division_Material;"324-95960";Privado_Privado;NPH;"10836";;
1649191;L11_7;7;7;SANTANDER;CHIPATÁ;"12/11/2025";"324-40654";"68861";"68861000200000005";;"688610002000000050072000000000";Desenglobe_Division_Material;"324-95961";Privado_Privado;NPH;"8000";;
1649190;L11_8;8;8;SANTANDER;CHIPATÁ;"12/11/2025";"324-40654";"68861";"68861000200000005";;"688610002000000050072000000000";Desenglobe_Division_Material;"324-95962";Privado_Privado;NPH;"10000";;
1649189;L11_9;9;9;SANTANDER;CHIPATÁ;"12/11/2025";"324-40654";"68861";"68861000200000005";;"688610002000000050072000000000";Desenglobe_Division_Material;"324-95963";Privado_Privado;NPH;"14974";;
