"objectid";"id_operacion";"codigo_orip";"matricula_inmobiliaria";"area_catastral_terreno";"numero_predial_nacional";"tipo";"condicion_predio";"destinacion_economica";"area_registral_m2";"tipo_referencia_fmi_antiguo";"coeficiente";"area_coeficiente";"globalid";"predioinformal_guid";"municipio";"referencia_registral";"gdb_geomattr_data";"shape"
1175269;"1542073";"083";"9940";96,00000000;"154690100000000400025000000000";Privado;NPH;Habitacional;;;;;{4B66CD1D-68FE-4D52-8386-98A5E436333F};{00000000-0000-0000-0000-000000000000};;;;POINT (4937198,430372306 2207358,644931985)
1403889;"1542710";"083";"26294";1385,00000000;"154690100000000610054000000000";Privado;NPH;Habitacional;;;;;{63910AD1-432F-47E0-A0D4-BE6656D925C2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936369,229236506 2207029,0584538653)
1175344;"1543318";"083";"11006";60,00000000;"154690100000000780020000000000";Privado;NPH;Habitacional;;;;;{0DAD327C-3EBA-4B97-9CE4-A72ADFD12917};{00000000-0000-0000-0000-000000000000};;;;POINT (4936591,768513577 2206550,762319871)
1143645;"1543329";"083";"5835";60,00000000;"154690100000000790008000000000";Privado;NPH;Habitacional;;;;;{9E3160B6-EADA-47F4-9F8A-0BC225F5762C};{00000000-0000-0000-0000-000000000000};;;;POINT (4936693,700045872 2206521,3595180074)
1500507;"1543334";"083";"5826";60,00000000;"154690100000000790013000000000";Privado;NPH;Habitacional;;;;;{ED01BBDF-344C-428C-9B39-FAD9D7465CC2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936669,320401898 2206530,538195994)
1305819;"1543342";"083";"5823";60,00000000;"154690100000000800006000000000";Privado;NPH;Habitacional;;;;;{249C58E2-0880-4E30-9C79-4EB72A514D3D};{00000000-0000-0000-0000-000000000000};;;;POINT (4936697,057256641 2206566,5449175676)
1369619;"1543346";"083";"11010";60,00000000;"154690100000000800010000000000";Privado;NPH;Habitacional;;;;;{B9C9E0B0-0FB1-4B41-9BEC-98BA1DCFB636};{00000000-0000-0000-0000-000000000000};;;;POINT (4936710,719277064 2206550,648850667)
1532600;"1543348";"083";"11012";60,00000000;"154690100000000800012000000000";Privado;NPH;Habitacional;;;;;{161DD69B-20D7-4156-B1EB-EC432BD4618D};{00000000-0000-0000-0000-000000000000};;;;POINT (4936699,079790704 2206553,2730048886)
1082725;"1543938";"083";"29381";44,00000000;"154690100000001150018000000000";Privado;NPH;Habitacional;;;;;{6C59B36A-014A-4786-8962-698707972E16};{00000000-0000-0000-0000-000000000000};;;;POINT (4936681,182613718 2207698,2805013834)
1175392;"1543968";"083";"32333";89,00000000;"154690100000001170015000000000";Privado;NPH;Habitacional;;;;;{B369CF51-E68C-4CB4-A137-74064947D5DD};{00000000-0000-0000-0000-000000000000};;;;POINT (4936540,895289546 2207565,9234241107)
1467872;"1544592";"083";"29749";98,00000000;"154690100000001680008000000000";Privado;NPH;Habitacional;;;;;{0659573D-2973-4C39-9783-FDE911E75969};{00000000-0000-0000-0000-000000000000};;;;POINT (4937513,826456779 2207580,771246587)
1467671;"1540877";"083";"43025";2043,00000000;"154690100000000060037000000000";Privado;NPH;Habitacional;;;;;{D8FD4BB4-F6A9-4B5B-85FD-F37B7B94ED4F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936057,42840746 2207147,0294549214)
1175220;"1540886";"083";"19151";140,00000000;"154690100000000060046000000000";Privado;NPH;Habitacional;;;;;{98BF962E-F21E-4E2D-A7B3-34195E43EF24};{00000000-0000-0000-0000-000000000000};;;;POINT (4936358,264798233 2207280,8539384706)
1403804;"1540892";"083";"26624";105,00000000;"154690100000000060058000000000";Privado;NPH;Habitacional;;;;;{EA5689A8-4E32-4228-AFC9-6EAA6B6E2254};{00000000-0000-0000-0000-000000000000};;;;POINT (4936119,506095713 2207060,463160959)
1436109;"1541510";"083";"9292";34,00000000;"154690100000000240026000000000";Privado;NPH;Habitacional;;;;;{3C91C773-6C5B-4E86-A44D-2EA49CDB52BE};{00000000-0000-0000-0000-000000000000};;;;POINT (4936914,156799558 2207536,852797118)
1143580;"1542105";;"";506,00000000;"154690100000000410009000000000";Privado;NPH;Habitacional;;;;;{F553FF59-D299-4C1E-B622-8281A0AAB23D};{00000000-0000-0000-0000-000000000000};;;;POINT (4937381,641738467 2207252,24095905)
1272261;"1542732";"083";"32980";140,00000000;"154690100000000610078000000000";Privado;NPH;Habitacional;;;;;{7B6173AA-37F8-4D07-9A90-9057D49918AD};{00000000-0000-0000-0000-000000000000};;;;POINT (4936379,316381231 2206870,3718189397)
1369621;"1543359";"083";"11025";60,00000000;"154690100000000810005000000000";Privado;NPH;Habitacional;;;;;{7EE44D37-91A6-4E29-ACCD-FF2A499FDD4F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936725,550597284 2206593,490507016)
1500508;"1543372";"083";"2902";98,00000000;"154690100000000820009000000000";Privado;NPH;Habitacional;;;;;{AA4FDEAC-655A-4C9B-BDF6-3E87BCDBE7CC};{00000000-0000-0000-0000-000000000000};;;;POINT (4936525,63688501 2207100,335437577)
1143652;"1543377";"083";"5078";1250,00000000;"154690100000000820014000000000";Privado;NPH;Habitacional;;;;;{FD69822B-72E1-445E-8023-5E09052BAB19};{00000000-0000-0000-0000-000000000000};;;;POINT (4936540,69472412 2207166,8992083804)
1500509;"1543384";"083";"11745";110,00000000;"154690100000000820022000000000";Privado;NPH;Habitacional;;;;;{4A96F080-E420-4B87-AF9C-505FC94AA266};{00000000-0000-0000-0000-000000000000};;;;POINT (4936535,141951373 2207181,870457286)
1369703;"1544625";"083";"30767";121,00000000;"154690100000001710005000000000";Privado;NPH;Habitacional;;;;;{8CD9A557-82FF-4B8D-A238-A1E80D517F26};{00000000-0000-0000-0000-000000000000};;;;POINT (4937196,351858122 2207076,7492567785)
1066056;"1541130";;"";724,00000000;"154690100000000120002000000000";Publico_Fiscal_Patrimonial;NPH;Habitacional;;;;;{F22BE519-3E38-4893-A9BF-5E5CF9D660E9};{00000000-0000-0000-0000-000000000000};;;;POINT (4936849,340157285 2207696,5856160345)
1354709;"1534996";"083";"19944";1236,00000000;"154690000000000160806800000303";Privado;Condominio_Unidad_Predial;Recreacional;;;;;{A8B15C78-9886-4C2C-ADAE-78828FBB6A3E};{00000000-0000-0000-0000-000000000000};;;;POINT (4933138,444335062 2211984,87812763)
1240635;"1544398";"083";"27352";540,00000000;"154690100000001480001000000000";Publico_Fiscal_Patrimonial;NPH;Habitacional;;;;;{FD444E6C-3713-44CD-BCE2-E0D43AF2BCB6};{00000000-0000-0000-0000-000000000000};;;;POINT (4936901,315806862 2207147,235949911)
1082782;"13494613";"083";"39873";127,00000000;"154690100000001810023000000000";Privado;NPH;Habitacional;;;;;{909BDC37-0ECC-46A2-94AC-4BA9E891F127};{00000000-0000-0000-0000-000000000000};;;;POINT (4937106,771232093 2206930,45350342)
1500378;"13494070";"083";"40895";131,00000000;"154690100000000060103000000000";Privado;NPH;Habitacional;;;;;{5A5F5C79-31A0-4F96-A16D-09D67E931DA3};{00000000-0000-0000-0000-000000000000};;;;POINT (4936338,26742515 2207288,014598772)
1354658;"1534065";"083";"21749";650,00000000;"154690000000000130802800000208";Privado;Condominio_Unidad_Predial;Recreacional;;;;;{FA85E725-2515-408E-BB2E-F350F4CEB558};{00000000-0000-0000-0000-000000000000};;;;POINT (4933707,713028977 2211486,22201614)
1230237;"1542529";"083";"21622";231,00000000;"154690100000000540007000000000";Privado;NPH;Habitacional;;;;;{16E03627-45E8-4420-B4A5-D0169AFE4C71};{00000000-0000-0000-0000-000000000000};;;;POINT (4936380,601635257 2206334,7716241935)
1467717;"1542024";"083";"26661";26,00000000;"154690100000000390062000000000";Privado;NPH;Lote_Urbanizable_No_Construido;;;;;{1BF6087B-02B7-4BB4-98D2-26B80919F2B1};{00000000-0000-0000-0000-000000000000};;;;POINT (4937278,840079978 2207208,347054935)
1272159;"1540782";"083";"28923";110,00000000;"154690100000000040012000000000";Privado;NPH;Habitacional;;;;;{C3792598-E6A4-4D0A-8D10-B31ED2F3AEBB};{00000000-0000-0000-0000-000000000000};;;;POINT (4936646,483228353 2207596,17716672)
1208179;"1541166";"083";"33741";58,00000000;"154690100000000140037000000000";Privado;NPH;Habitacional;;;;;{C65DB866-50F3-4049-ABDC-E922442707B2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936380,610621322 2207218,7399386577)
1175239;"1541595";"083";"20";547,00000000;"154690100000000260003000000000";Privado;NPH;Habitacional;;;;;{11EA8960-6399-493C-A32A-B50C568EED0B};{00000000-0000-0000-0000-000000000000};;;;POINT (4936941,465554617 2207489,5017954176)
1052406;"1541667";"083";"2622";112,00000000;"154690100000000270013000000000";Privado;NPH;Habitacional;;;;;{87F77575-DEE1-4EAE-B936-49CE2A6ECBBF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936957,963847315 2207536,679343922)
1110932;"1543344";"083";"11008";60,00000000;"154690100000000800008000000000";Privado;NPH;Habitacional;;;;;{A36C2E7B-6CBC-4CCE-9F3C-302B441AACDF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936708,497030118 2206563,2916612215)
1337599;"1544418";"083";"27303";90,00000000;"154690100000001500005000000000";Privado;NPH;Habitacional;;;;;{91DA52BF-1AA0-445E-952A-9D3F2EC2B8C6};{00000000-0000-0000-0000-000000000000};;;;POINT (4936908,340160038 2207113,2437059428)
1384490;"1542436";"083";"4679";110,00000000;"154690100000000500017000000000";Privado;NPH;Habitacional;;;;;{B1482576-F42F-4F06-8CE6-743E0EA4353A};{00000000-0000-0000-0000-000000000000};;;;POINT (4936388,633873599 2206418,55614612)
1467818;"1543748";"083";"40589";216,00000000;"154690100000001040011000000000";Privado;NPH;Habitacional;;;;;{9D4FB018-20BA-4B1E-9448-3DEE25E3B2C2};{00000000-0000-0000-0000-000000000000};;;;POINT (4937278,371749798 2207173,8366403496)
1517814;"1538938";"083";"11567";986,00000000;"154690000000000280218000000000";Privado;NPH;Habitacional;;;;;{62FDCD93-4AFA-4C70-BE6D-18CAB5A3C02E};{00000000-0000-0000-0000-000000000000};;;;POINT (4937548,811405215 2206033,155053256)
1337499;"1542169";"083";"22861";19387,00000000;"154690100000000420028000000000";Privado;NPH;Habitacional;;;;;{DB032EE7-0D04-43E4-94E1-0733045E9BD2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936623,912565852 2206678,737830581)
1500447;"1542180";"083";"21141";786,00000000;"154690100000000430005000000000";Privado;NPH;Habitacional;;;;;{711BEC17-EB9A-445B-A646-5C1197ABA72B};{00000000-0000-0000-0000-000000000000};;;;POINT (4936542,148198776 2206546,506503546)
1337526;"1542791";"083";"33329";147,00000000;"154690100000000610137000000000";Privado;NPH;Habitacional;;;;;{C049526D-D2C6-4CD1-93C5-D3132347307F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936438,6118040215 2206763,3837807653)
1240607;"1544018";"083";"17911";1800,00000000;"154690100000001180801800000014";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{14FD6570-63A6-40B4-B21D-CCAD1884381E};{00000000-0000-0000-0000-000000000000};;;;POINT (4935675,820810284 2208128,2422872987)
1240608;"1544027";"083";"17935";900,00000000;"154690100000001180801800000023";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{20787DF6-C97A-4DD6-B00E-FF8E6B8611E4};{00000000-0000-0000-0000-000000000000};;;;POINT (4935785,484021344 2208196,4349340014)
1337614;"1544657";"083";"30754";121,00000000;"154690100000001720017000000000";Privado;NPH;Habitacional;;;;;{CA6EB28F-F2C4-4826-A01D-08D4B36A40E6};{00000000-0000-0000-0000-000000000000};;;;POINT (4937220,1914638765 2207065,70863127)
1175427;"1544666";"083";"30723";121,00000000;"154690100000001730005000000000";Privado;NPH;Habitacional;;;;;{D4D6AA58-5FA7-4A1F-9677-A6B4DD07EEFA};{00000000-0000-0000-0000-000000000000};;;;POINT (4937278,818122987 2207072,866448583)
1281197;"1540941";"083";"32209";275,00000000;"154690100000000070013000000000";Privado;NPH;Habitacional;;;;;{E1F8A781-3660-42CA-97D3-18FA7E1EFA6C};{00000000-0000-0000-0000-000000000000};;;;POINT (4936370,545373496 2207317,5962883313)
1240459;"1540949";"083";"500";156,00000000;"154690100000000070022000000000";Privado;NPH;Habitacional;;;;;{F20494CC-BE11-42C2-8761-B2A37B0158B8};{00000000-0000-0000-0000-000000000000};;;;POINT (4936483,591195502 2207384,414895433)
1467674;"1540950";"083";"8936";236,00000000;"154690100000000070023000000000";Privado;NPH;Habitacional;;;;;{77556476-B3AF-464D-AAF8-48507F07CB4C};{00000000-0000-0000-0000-000000000000};;;;POINT (4936447,900510056 2207396,750471968)
1082610;"1541567";"083";"34868";220,00000000;"154690100000000240801800000088";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{243EC49C-5BDF-424C-9F22-621485C42AB5};{00000000-0000-0000-0000-000000000000};;;;POINT (4936825,58833774 2207370,082137559)
1369515;"1541571";"083";"34864";226,00000000;"154690100000000240801800000092";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{78B17188-CD30-4911-A274-65908876721D};{00000000-0000-0000-0000-000000000000};;;;POINT (4936831,068768426 2207399,8487251)
1403838;"1541572";"083";"34863";219,00000000;"154690100000000240801800000093";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{54EA250D-2B34-4F28-BAED-FE03E2378784};{00000000-0000-0000-0000-000000000000};;;;POINT (4936832,795757659 2207404,6396544636)
1052404;"1541594";"083";"38074";150,00000000;"154690100000000260002000000000";Privado;NPH;Habitacional;;;;;{19622CEB-4BC6-4940-B1EB-ADD5DDEE99D5};{00000000-0000-0000-0000-000000000000};;;;POINT (4936939,948484306 2207500,256876774)
1500449;"1542182";"083";"1254";238,00000000;"154690100000000430007000000000";Privado;NPH;Habitacional;;;;;{09EA5D43-B0B1-492C-8A11-6A7B27DAD1AD};{00000000-0000-0000-0000-000000000000};;;;POINT (4936514,583093116 2206557,891846995)
1082641;"1542199";"083";"13060";49,00000000;"154690100000000430030000000000";Privado;NPH;Habitacional;;;;;{3166A029-48B6-4ADF-A92C-B15FEDF90A89};{00000000-0000-0000-0000-000000000000};;;;POINT (4936480,140477622 2206559,7555878973)
1337528;"1542813";"083";"37524";221,00000000;"154690100000000610160000000000";Privado;NPH;Habitacional;;;;;{7AA33CF9-672D-48C7-899B-9F6D807FC7FA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936310,109566981 2206621,6558444453)
1337532;"1542839";"083";"38018";965,00000000;"154690100000000610186000000000";Privado;NPH;Habitacional;;;;;{3C6E2DDA-E028-4423-801F-6CE50FEC6DD0};{00000000-0000-0000-0000-000000000000};;;;POINT (4936416,733526208 2207014,376891436)
1110939;"1543436";"083";"11566";125,00000000;"154690100000000830009000000000";Privado;NPH;Habitacional;;;;;{FDD88712-F005-46CD-93FB-4C8C7847483B};{00000000-0000-0000-0000-000000000000};;;;POINT (4936490,105531035 2207174,171734493)
1383030;"1543440";"083";"6117";64,00000000;"154690100000000830013000000000";Privado;NPH;Habitacional;;;;;{74259922-7106-4FEC-A376-0D2775F6EA4F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936476,489996263 2207202,3722408214)
1240571;"1543444";"083";"18576";158,00000000;"154690100000000830017000000000";Privado;NPH;Habitacional;;;;;{057327E8-F2AF-4CDC-91A0-073C62D354F3};{00000000-0000-0000-0000-000000000000};;;;POINT (4936498,484475843 2207215,1745417323)
1467804;"1543452";"083";"4161";177,00000000;"154690100000000830025000000000";Privado;NPH;Habitacional;;;;;{2A1F1CCD-8491-49B9-B9E7-5B5D32C7693C};{00000000-0000-0000-0000-000000000000};;;;POINT (4936561,068582579 2207264,1006314075)
1436252;"1544070";"083";"17025";2494,00000000;"154690100000001180801800000066";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{8CFB5250-CF0B-4B13-8333-A731689FB8FF};{00000000-0000-0000-0000-000000000000};;;;POINT (4935933,011738321 2208189,1715340777)
1208326;"1544071";"083";"19910";1080,00000000;"154690100000001180801800000067";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{A6569AE6-2C79-4F11-B8C6-6A670E8B4509};{00000000-0000-0000-0000-000000000000};;;;POINT (4935938,264370775 2208157,0646816036)
1532650;"1544075";"083";"17886";1200,00000000;"154690100000001180801800000071";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{ED0BC28A-8D02-4474-93B6-25473E42F840};{00000000-0000-0000-0000-000000000000};;;;POINT (4935978,4955762075 2207994,989093316)
1467843;"1544081";"083";"17880";1275,00000000;"154690100000001180801800000077";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{77E76010-344D-4F86-AF65-FC9B4FA69223};{00000000-0000-0000-0000-000000000000};;;;POINT (4935998,128916628 2208132,9886501944)
1532652;"1544086";"083";"17876";850,00000000;"154690100000001180801800000082";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{B47CEDE8-4261-47BE-9D15-6E79904B6EDF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936031,847288456 2208050,7882045573)
1082769;"1544693";"083";"30715";121,00000000;"154690100000001740013000000000";Privado;NPH;Lote_Urbanizable_No_Construido;;;;;{F4AA9141-A437-4656-BBE4-F51CD7EEDDF3};{00000000-0000-0000-0000-000000000000};;;;POINT (4937303,171769168 2207077,8718591034)
1532689;"1544700";"083";"24648";70,00000000;"154690100000001760006000000000";Privado;NPH;Habitacional;;;;;{E79DDF34-2B80-487B-8A6B-6E1501DB8599};{00000000-0000-0000-0000-000000000000};;;;POINT (4937133,7154437695 2207239,723579524)
1272374;"1544701";"083";"24622";67,00000000;"154690100000001760007000000000";Privado;NPH;Habitacional;;;;;{0980E21A-58CA-4D96-86E5-22D36157C09F};{00000000-0000-0000-0000-000000000000};;;;POINT (4937126,637887319 2207238,866541573)
1369490;"1540977";"083";"27789";91,00000000;"154690100000000070054000000000";Privado;NPH;Habitacional;;;;;{2B728338-AFDB-42D6-8DF7-849D5C72FA46};{00000000-0000-0000-0000-000000000000};;;;POINT (4936429,636288865 2207345,880099359)
1272169;"1540999";"083";"22526";74,00000000;"154690100000000080002000000000";Privado;NPH;Habitacional;;;;;{7A904DC8-3F04-46ED-B004-E866A81C5065};{00000000-0000-0000-0000-000000000000};;;;POINT (4936619,997057788 2207438,1065024263)
1175240;"1541596";"083";"2743";479,00000000;"154690100000000260004000000000";Privado;NPH;Habitacional;;;;;{FCF58E44-3A87-4ABB-917D-BDD97FAF39E1};{00000000-0000-0000-0000-000000000000};;;;POINT (4936954,971260125 2207485,82939536)
1110837;"1541602";"083";"12209";295,00000000;"154690100000000260010000000000";Privado;NPH;Habitacional;;;;;{83994E84-1573-4056-85F2-4DAF8CD64792};{00000000-0000-0000-0000-000000000000};;;;POINT (4937013,404365819 2207450,7819996476)
1305734;"1541603";"083";"3773";427,00000000;"154690100000000260011000000000";Privado;NPH;Agropecuario;;;;;{A7D7770C-1FD6-414C-B6AE-F1402AF0075C};{00000000-0000-0000-0000-000000000000};;;;POINT (4937021,302332103 2207444,840212916)
1175314;"1542844";"083";"7619";176,00000000;"154690100000000620006000000000";Privado;NPH;Habitacional;;;;;{DE293E81-49FD-4FD6-95BE-BC2BACD1E28C};{00000000-0000-0000-0000-000000000000};;;;POINT (4936410,029662072 2207455,468225617)
1384506;"1543468";"083";"30524";102,00000000;"154690100000000840007000000000";Privado;NPH;Habitacional;;;;;{E4DB1E61-F3DB-4FA4-AF41-516492D4C12F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936601,233021916 2207257,8125776844)
1110942;"1543500";"083";"5871";60,00000000;"154690100000000860009000000000";Privado;NPH;Habitacional;;;;;{A6B527B0-026E-4E85-9D7D-2C4376F77576};{00000000-0000-0000-0000-000000000000};;;;POINT (4936688,337801372 2206597,4582503894)
1337589;"1544118";"083";"17938";1200,00000000;"154690100000001340005000000000";Privado;NPH;Habitacional;;;;;{1EE50E4E-9705-4539-9BED-3B4D2154C92B};{00000000-0000-0000-0000-000000000000};;;;POINT (4936034,926629968 2208401,5059109377)
1532695;"1544724";"083";"25633";1160,00000000;"154690100000001770801800000013";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{29A06F13-CA1A-474C-8243-1F96CAAD2185};{00000000-0000-0000-0000-000000000000};;;;POINT (4937254,0677216165 2206475,6268469337)
1208171;"1541032";;"";346,00000000;"154690100000000090009000000000";Privado;NPH;Habitacional;;;;;{8652A1C2-9961-49A7-82B8-44F49C5A39BC};{00000000-0000-0000-0000-000000000000};;;;POINT (4936690,5806392245 2207507,9954951517)
1052389;"1541033";"083";"23505";235,00000000;"154690100000000090010000000000";Privado;NPH;Habitacional;;;;;{8157DAE1-0CA1-44F5-BA1A-C2365EA36BAC};{00000000-0000-0000-0000-000000000000};;;;POINT (4936690,808949498 2207518,591946717)
1143525;"1541042";"083";"10111";85,00000000;"154690100000000090020000000000";Privado;NPH;Habitacional;;;;;{0B6E229D-ED01-4F2B-8AA5-CB2A43B561F9};{00000000-0000-0000-0000-000000000000};;;;POINT (4936616,655776795 2207474,526070664)
1369517;"1541647";"083";"33369";54,00000000;"154690100000000260062000000000";Privado;NPH;Habitacional;;;;;{73B93847-99A0-4659-B838-31FE6A8ED6F1};{00000000-0000-0000-0000-000000000000};;;;POINT (4936962,612826008 2207454,5438486505)
1500359;"1541651";"083";"32420";112,00000000;"154690100000000260066000000000";Privado;NPH;Habitacional;;;;;{94746BB8-F849-433F-B029-3DAE1E4693EE};{00000000-0000-0000-0000-000000000000};;;;POINT (4936952,365425309 2207460,22143743)
1337536;"1542907";"083";"15251";102,00000000;"154690100000000640015000000000";Privado;NPH;Habitacional;;;;;{A4ED0A18-B686-4BDB-B5DC-509C37FB25A7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936303,059273742 2207338,0862130905)
1143632;"1542913";"083";"8413";119,00000000;"154690100000000650003000000000";Privado;NPH;Habitacional;;;;;{8AE5D7B7-A623-475C-BCB1-EEF0D020D3D4};{00000000-0000-0000-0000-000000000000};;;;POINT (4936460,445917197 2207433,6206561895)
1403936;"1543514";"083";"23790";133,00000000;"154690100000000890010000000000";Privado;NPH;Habitacional;;;;;{498F5ADB-3661-442E-A5AE-C0454EBED7F7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936726,731242321 2208055,8963211095)
1052505;"1543544";"083";"43615";1885,00000000;"154690100000000900005000000000";Privado;NPH;Habitacional;;;;;{2049C773-DF45-45B4-B8D6-799901768F75};{00000000-0000-0000-0000-000000000000};;;;POINT (4936168,336775075 2207783,6076229345)
1305847;"1544133";"083";"20548";1000,00000000;"154690100000001350801800000014";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{6CFB4957-C39D-444C-87B0-3FE30B7B6EBD};{00000000-0000-0000-0000-000000000000};;;;POINT (4936231,43191593 2208792,4233450033)
1305716;"1541050";"083";"14173";160,00000000;"154690100000000090030000000000";Privado;NPH;Habitacional;;;;;{67ED991B-68D9-45DD-BEC3-5591783517D7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936627,465859937 2207451,2733355304)
1175208;"1541052";"083";"25071";803,00000000;"154690100000000090032000000000";Privado;NPH;Habitacional;;;;;{FFB18B30-043C-49FA-9BC6-7A50037254D9};{00000000-0000-0000-0000-000000000000};;;;POINT (4936671,05974052 2207514,1771390582)
1143587;"1542302";"083";"36327";106,00000000;"154690100000000480002000000000";Privado;NPH;Habitacional;;;;;{23027964-4181-4998-9DC3-18056684CA3C};{00000000-0000-0000-0000-000000000000};;;;POINT (4936327,615433158 2206503,239947511)
1143590;"1542309";"083";"13291";96,00000000;"154690100000000480009000000000";Privado;NPH;Habitacional;;;;;{0888514E-28C1-4DCF-A066-6D2B8E8F46C8};{00000000-0000-0000-0000-000000000000};;;;POINT (4936402,256513892 2206455,4345760895)
1240527;"1542316";"083";"3906";65,00000000;"154690100000000480016000000000";Privado;NPH;Habitacional;;;;;{F1D966CB-119B-4DD8-9727-7454CF324291};{00000000-0000-0000-0000-000000000000};;;;POINT (4936402,809392423 2206477,988603425)
1337507;"1542325";"083";"20129";95,00000000;"154690100000000480025000000000";Privado;NPH;Habitacional;;;;;{26748F0A-E19C-46B9-A812-4B94295E6225};{00000000-0000-0000-0000-000000000000};;;;POINT (4936322,290772461 2206491,4991584774)
1436218;"1543578";"083";"38944";160,00000000;"154690100000000900049000000000";Privado;NPH;Habitacional;;;;;{1A851915-44D7-4368-997A-DD9712C68AD9};{00000000-0000-0000-0000-000000000000};;;;POINT (4936016,75530106 2207761,956520577)
1500563;"1544206";"083";"29689";105,00000000;"154690100000001360009000000000";Privado;NPH;Habitacional;;;;;{DD41312E-DA5E-419E-978C-9C33701FDEC2};{00000000-0000-0000-0000-000000000000};;;;POINT (4937731,625453657 2207647,2160692797)
1337453;"1541106";"083";"30629";126,00000000;"154690100000000100049000000000";Privado;NPH;Comercial;;;;;{2E625023-5867-481A-A30F-B788695312EA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936780,835525613 2207631,9331844747)
1532493;"1541722";"083";"19485";224,00000000;"154690100000000280044000000000";Privado;NPH;Habitacional;;;;;{3039DE4F-CDE5-4426-ADCD-8881B640C2D2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936797,893656427 2207863,618091877)
1052437;"1542341";"083";"15130";138,00000000;"154690100000000490016000000000";Privado;NPH;Habitacional;;;;;{B3C67041-EC1D-4648-826F-580F3B51590E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936465,60410038 2206426,2772751506)
1208240;"1542347";"083";"15136";132,00000000;"154690100000000490022000000000";Privado;NPH;Habitacional;;;;;{24628521-CA65-482B-807E-A78B7C149FB2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936492,888697768 2206402,180955143)
1436158;"1542349";"083";"15138";127,00000000;"154690100000000490024000000000";Privado;NPH;Habitacional;;;;;{D53509DA-87BC-4148-A20A-80F163BC50AA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936503,74715789 2206396,8867416615)
1052439;"1542358";"083";"15147";114,00000000;"154690100000000490033000000000";Privado;NPH;Habitacional;;;;;{F363F957-CD31-4101-94CA-2E793525EC92};{00000000-0000-0000-0000-000000000000};;;;POINT (4936548,859440986 2206367,6783030042)
1175288;"1542359";"083";"15148";115,00000000;"154690100000000490034000000000";Privado;NPH;Habitacional;;;;;{8E9778AA-55F4-464A-AFC1-B3BC51B70533};{00000000-0000-0000-0000-000000000000};;;;POINT (4936554,58143468 2206365,56726721)
1337509;"1542364";"083";"15153";120,00000000;"154690100000000490039000000000";Privado;NPH;Habitacional;;;;;{4004CC81-CA21-4B14-889F-CE607949F846};{00000000-0000-0000-0000-000000000000};;;;POINT (4936580,319537822 2206349,910201432)
1467739;"1542368";"083";"15157";130,00000000;"154690100000000490043000000000";Privado;NPH;Habitacional;;;;;{A20143FB-DDC6-469A-8FD6-F1D577C07665};{00000000-0000-0000-0000-000000000000};;;;POINT (4936577,873464679 2206323,1792423357)
1272276;"1542965";"083";"42928";3958,00000000;"154690100000000670004000000000";Privado;NPH;Lote_Urbanizable_No_Construido;;;;;{30882FFE-CD38-4713-8B5A-C052F34A143E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936125,747446438 2207749,0036785556)
1500490;"1542980";"083";"28952";297,00000000;"154690100000000670021000000000";Privado;NPH;Habitacional;;;;;{D809C97F-C8FD-4DCB-98CF-3E3BB8D08360};{00000000-0000-0000-0000-000000000000};;;;POINT (4936136,424113777 2207714,403518224)
1143662;"1543599";"083";"35094";102,00000000;"154690100000001000011000000000";Privado;NPH;Habitacional;;;;;{C1D071E6-452F-4D9A-8062-67F552F60C5F};{00000000-0000-0000-0000-000000000000};;;;POINT (4937288,867178955 2207559,5865786374)
