"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente";"field15"
1642342;L5_442;442;442;BOYACÁ;SOGAMOSO;"6/10/2025";"095-75408";;"157590101000009540017000000000";Desenglobe_Venta_Parcial;"095-160431";Privado_Privado;NPH;"97.3";;;
1642343;L5_430;430;430;BOYACÁ;SOGAMOSO;"6/10/2025";"095--78502";;"157590102000004230017000000000";Desenglobe_Division_Material;"095-166700";Privado_Privado;PH_Unidad_Predial;"86.57";0.3227;"86.57";
1642344;L5_431;431;431;BOYACÁ;SOGAMOSO;"6/10/2025";"095-78502";;"157590102000004230017000000000";Desenglobe_Division_Material;"095-166699";Privado_Privado;PH_Unidad_Predial;"88.57";0.3301;"88.57";
1642345;L5_432;432;432;BOYACÁ;SOGAMOSO;"6/10/2025";"095-78502";;"157590102000004230017000000000";Desenglobe_Division_Material;"095-166698";Privado_Privado;PH_Unidad_Predial;"93.14";0.3472;"93.14";
1642346;L5_278;278;278;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163170";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642347;L5_277;277;277;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163172";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642348;L5_276;276;276;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163258";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642349;L5_275;275;275;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163173";Privado_Privado;PH_Unidad_Predial;"87";0.52516;"87";
1642350;L5_274;274;274;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163175";Privado_Privado;PH_Unidad_Predial;"87";0.52516;"87";
1642351;L5_273;273;273;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163257";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642352;L5_272;272;272;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163174";Privado_Privado;PH_Unidad_Predial;"87";0.52516;"87";
1642353;L5_271;271;271;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163169";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642354;L5_270;270;270;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163176";Privado_Privado;PH_Unidad_Predial;"87";0.52516;"87";
1642355;L5_269;269;269;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163260";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642356;L5_268;268;268;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163168";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642357;L5_267;267;267;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163164";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642358;L5_266;266;266;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163163";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642359;L5_265;265;265;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163162";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642360;L5_264;264;264;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163264";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642361;L5_263;263;263;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163165";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642362;L5_262;262;262;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163263";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642363;L5_261;261;261;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163167";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642364;L5_260;260;260;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163262";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642365;L5_259;259;259;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163166";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642366;L5_258;258;258;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163261";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642367;L5_257;257;257;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163177";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642368;L5_256;256;256;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163256";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642369;L5_255;255;255;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163178";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642370;L5_254;254;254;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163190";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642371;L5_253;253;253;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163189";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642372;L5_252;252;252;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163251";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642373;L5_251;251;251;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163191";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642374;L5_250;250;250;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163250";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642375;L5_249;249;249;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163249";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642376;L5_248;248;248;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163248";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642377;L5_247;247;247;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163193";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642378;L5_246;246;246;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163192";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642379;L5_245;245;245;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163188";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642380;L5_244;244;244;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163187";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642381;L5_243;243;243;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163252";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642382;L5_242;242;242;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163186";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642383;L5_241;241;241;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163181";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642384;L5_240;240;240;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163180";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642385;L5_239;239;239;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163179";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642386;L5_238;238;238;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163255";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642387;L5_237;237;237;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163195";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642388;L5_236;236;236;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163254";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642389;L5_235;235;235;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163183";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642390;L5_234;234;234;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163253";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642391;L5_233;233;233;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163185";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642392;L5_232;232;232;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163184";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642393;L5_231;231;231;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163182";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642394;L5_230;230;230;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163204";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642395;L5_229;229;229;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163115";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642396;L5_228;228;228;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163065";Privado_Privado;PH_Unidad_Predial;"169.1";0.76898;"169.1";
1642397;L5_227;227;227;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-162996";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642398;L5_226;226;226;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163056";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642399;L5_225;225;225;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163057";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642400;L5_224;224;224;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163058";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642401;L5_223;223;223;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-162995";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642402;L5_222;222;222;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-162997";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642403;L5_221;221;221;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163060";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642404;L5_220;220;220;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163059";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642405;L5_219;219;219;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163055";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642406;L5_218;218;218;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163054";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642407;L5_217;217;217;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163053";Privado_Privado;PH_Unidad_Predial;"55";0.30182;"55";
1642408;L5_216;216;216;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163050";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642409;L5_215;215;215;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163049";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642410;L5_214;214;214;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163048";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642411;L5_213;213;213;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-162994";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642412;L5_212;212;212;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163000";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642413;L5_211;211;211;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163051";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642414;L5_210;210;210;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-162999";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642415;L5_209;209;209;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-162998";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642416;L5_208;208;208;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163052";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642417;L5_207;207;207;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163001";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642418;L5_206;206;206;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163061";Privado_Privado;PH_Unidad_Predial;"79";0.47687;"79";
1642419;L5_205;205;205;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163062";Privado_Privado;PH_Unidad_Predial;"50";0.30182;"50";
1642420;L5_204;204;204;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163072";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642421;L5_203;203;203;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163073";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642422;L5_202;202;202;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163074";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642423;L5_201;201;201;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163075";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642424;L5_5;5;5;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163220";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642425;L5_200;200;200;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163076";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642426;L5_279;279;279;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163171";Privado_Privado;PH_Unidad_Predial;"51";0.30785;"51";
1642427;L5_281;281;281;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163194";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642428;L5_282;282;282;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163196";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642429;L5_283;283;283;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163265";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642430;L5_284;284;284;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163235";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642431;L5_285;285;285;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163217";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642432;L5_286;286;286;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163234";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642433;L5_287;287;287;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163218";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642434;L5_288;288;288;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163216";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642435;L5_289;289;289;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163215";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642436;L5_290;290;290;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163197";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642437;L5_291;291;291;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163214";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642438;L5_292;292;292;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163237";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642439;L5_293;293;293;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163213";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642440;L5_295;295;295;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163219";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642441;L5_296;296;296;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163233";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642442;L5_29;29;29;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163202";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642443;L5_28;28;28;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163198";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642444;L5_27;27;27;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163246";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642445;L5_26;26;26;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163247";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642446;L5_25;25;25;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163199";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642447;L5_24;24;24;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163245";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642448;L5_23;23;23;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163200";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642449;L5_22;22;22;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163243";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642450;L5_21;21;21;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163244";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642451;L5_20;20;20;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163201";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642452;L5_19;19;19;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163203";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
1642453;L5_18;18;18;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163211";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642454;L5_17;17;17;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163238";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642455;L5_16;16;16;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163212";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642456;L5_15;15;15;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163222";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642457;L5_14;14;14;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163221";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642458;L5_13;13;13;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163231";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642459;L5_12;12;12;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163223";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642460;L5_11;11;11;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163229";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642461;L5_10;10;10;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163224";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642462;L5_9;9;9;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163226";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642463;L5_8;8;8;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163228";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642464;L5_7;7;7;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163225";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642465;L5_6;6;6;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163232";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642466;L5_280;280;280;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163259";Privado_Privado;PH_Unidad_Predial;"10.6";0.02716;"10.6";
1642467;L5_199;199;199;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163071";Privado_Privado;PH_Unidad_Predial;"33";0.1992;"33";
1642468;L5_198;198;198;BOYACÁ;SOGAMOSO;"6/10/2025"; 095-78833;;"157590001000000030675000000000";Predio_Nuevo;"095-163078";Privado_Privado;PH_Unidad_Predial;"2.11";0.01011;"2.11";
