"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente"
1640305;L4_626;626;626;ATLÁNTICO;TUBARÁ;2025-09-29;"040-615544";;"088320001000000010398000000000";Desenglobe_Division_Material;"040-625480";Privado_Privado;NPH;"1855.44";;
1640304;L4_627;627;627;ATLÁNTICO;TUBARÁ;2025-09-29;"040-615544";;"088320001000000010398000000000";Desenglobe_Division_Material;"040-625479";Privado_Privado;NPH;"1500";;
1640303;L4_628;628;628;ATLÁNTICO;TUBARÁ;2025-09-29;"040-615544";;"088320001000000010398000000000";Desenglobe_Division_Material;"040-625478";Privado_Privado;NPH;"1584";;
1640302;L4_629;629;629;ATLÁNTICO;TUBARÁ;2025-09-29;"040-443737";;"088320003000000012980000000000";Desenglobe_Venta_Parcial;"040-595217";Privado_Privado;NPH;"1227.28";;
1641118;L4_63;63;63;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-3865";;"155990000000000200279000000000";Desenglobe_Venta_Parcial;"090-62328";Privado_Privado;NPH;"3417";;
1640277;L4_630;630;630;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402174";Privado_Privado;NPH;"650";;
1640278;L4_631;631;631;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402173";Privado_Privado;NPH;"999";;
1640279;L4_632;632;632;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402172";Privado_Privado;NPH;"861";;
1640280;L4_633;633;633;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402171";Privado_Privado;NPH;"809";;
1640281;L4_634;634;634;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402170";Privado_Privado;NPH;"773";;
1640282;L4_635;635;635;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402169";Privado_Privado;NPH;"904";;
1640283;L4_636;636;636;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402168";Privado_Privado;NPH;"593";;
1640284;L4_637;637;637;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402167";Privado_Privado;NPH;"374";;
1640285;L4_638;638;638;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402166";Privado_Privado;NPH;"357";;
1640286;L4_639;639;639;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402165";Privado_Privado;NPH;"352";;
1641117;L4_64;64;64;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-3865";;"155990000000000200279000000000";Desenglobe_Venta_Parcial;"090-61497";Privado_Privado;NPH;"2930";;
1640287;L4_640;640;640;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402164";Privado_Privado;NPH;"346";;
1640288;L4_641;641;641;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402163";Privado_Privado;NPH;"340";;
1640289;L4_642;642;642;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402162";Privado_Privado;NPH;"335";;
1640290;L4_643;643;643;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402161";Privado_Privado;NPH;"356";;
1640291;L4_644;644;644;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402160";Privado_Privado;NPH;"430";;
1640292;L4_645;645;645;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402159";Privado_Privado;NPH;"323";;
1640293;L4_646;646;646;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402158";Privado_Privado;NPH;"332";;
1640294;L4_647;647;647;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402157";Privado_Privado;NPH;"341";;
1640295;L4_648;648;648;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402156";Privado_Privado;NPH;"351";;
1640276;L4_649;649;649;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402155";Privado_Privado;NPH;"435";;
1641116;L4_65;65;65;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-3865";;"155990000000000200279000000000";Desenglobe_Venta_Parcial;"090-62209";Privado_Privado;NPH;"3702";;
1640275;L4_650;650;650;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402154";Privado_Privado;NPH;"537";;
1640301;L4_651;651;651;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402153";Privado_Privado;NPH;"540";;
1640300;L4_652;652;652;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402152";Privado_Privado;NPH;"548";;
1640299;L4_653;653;653;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402151";Privado_Privado;NPH;"553";;
1640298;L4_654;654;654;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402150";Privado_Privado;NPH;"451.09";;
1640297;L4_655;655;655;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-402149";Privado_Privado;NPH;"304";;
1640296;L4_656;656;656;ATLÁNTICO;TUBARÁ;2025-09-29;"040-374180";;"088320002000000010834000000000";Desenglobe_Division_Material;"040-584557";Privado_Privado;NPH;"269.44";;
1641085;L4_66;66;66;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-15850";;"155990000000000200249000000000";Desenglobe_Venta_Parcial;"090-64023";Privado_Privado;NPH;"1065";;
1638541;L4_660;659;659;META;GRANADA;2025-09-29;"236-39203";;"503130100000006220013000000000";Englobe_Nuevo_FMI;"236-97574";Privado_Privado;NPH;;;
1638541;L4_660;660;660;META;GRANADA;2025-09-29;"236-39204";;"503130100000006220012000000000";Englobe_Nuevo_FMI;"236-97574";Privado_Privado;NPH;;;
1640371;L4_662;662;662;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-386469";Privado_Privado;PH_Unidad_Predial;"716.75";0.77;
1640372;L4_663;663;663;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355811";Privado_Privado;PH_Unidad_Predial;"510";0.26;
1640373;L4_664;664;664;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355810";Privado_Privado;PH_Unidad_Predial;"1012.76";0.51;
1640374;L4_665;665;665;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355837";Privado_Privado;PH_Unidad_Predial;"512";0.26;
1640375;L4_666;666;666;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355812";Privado_Privado;PH_Unidad_Predial; 535,28;0.27;
1640376;L4_667;667;667;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355808";Privado_Privado;PH_Unidad_Predial;"664.4";0.34;
1640377;L4_668;668;668;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355806";Privado_Privado;PH_Unidad_Predial;"1003";0.51;
1640378;L4_669;669;669;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355807";Privado_Privado;PH_Unidad_Predial;"1266.3499999999999";0.64;
1641084;L4_67;67;67;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-15850";;"155990000000000200249000000000";Desenglobe_Venta_Parcial;"090-64029";Privado_Privado;NPH;"916";;
1640379;L4_670;670;670;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355827";Privado_Privado;PH_Unidad_Predial;"590";0.3;
1640380;L4_671;671;671;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355809";Privado_Privado;PH_Unidad_Predial; 857,9;0.43;
1640381;L4_672;672;672;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355826";Privado_Privado;PH_Unidad_Predial;"445";0.22;
1640382;L4_673;673;673;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355825";Privado_Privado;PH_Unidad_Predial;"422";0.21;
1640383;L4_674;674;674;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355777";Privado_Privado;PH_Unidad_Predial;"400";0.2;
1640384;L4_675;675;675;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355813";Privado_Privado;PH_Unidad_Predial;"775.13";0.39;
1640385;L4_676;676;676;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355821";Privado_Privado;PH_Unidad_Predial;"800";0.4;
1640386;L4_677;677;677;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355835";Privado_Privado;PH_Unidad_Predial;"1000";0.5;
1640387;L4_678;678;678;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355819";Privado_Privado;PH_Unidad_Predial;"800";0.4;
1640388;L4_679;679;679;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355834";Privado_Privado;PH_Unidad_Predial;"1000";0.5;
1639980;L4_68;68;68;BOYACÁ;RAMIRIQUÍ;2025-09-29;"0";;SIN NPN;Predio_Nuevo;"090-20664";Privado_Privado;NPH;"8775";;
1640389;L4_680;680;680;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355831";Privado_Privado;PH_Unidad_Predial;"423";0.21;
1640390;L4_681;681;681;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355842";Privado_Privado;PH_Unidad_Predial;"400";0.2;
1640391;L4_682;682;682;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355833";Privado_Privado;PH_Unidad_Predial;"1000";0.5;
1640392;L4_683;683;683;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355843";Privado_Privado;PH_Unidad_Predial;"400";0.2;
1640393;L4_684;684;684;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355820";Privado_Privado;PH_Unidad_Predial;"400";0.2;
1640394;L4_685;685;685;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355818";Privado_Privado;PH_Unidad_Predial;"557.4";0.28;
1640395;L4_686;686;686;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355836";Privado_Privado;PH_Unidad_Predial;"1000";0.5;
1640396;L4_687;687;687;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355824";Privado_Privado;PH_Unidad_Predial;"1186";0.6;
1640397;L4_688;688;688;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355828";Privado_Privado;PH_Unidad_Predial;"624,00 ";0.31;
1640398;L4_689;689;689;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355817";Privado_Privado;PH_Unidad_Predial;"646";0.33;
1641091;L4_69;69;69;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-21832";;"155990000000000200156000000000";Desenglobe_Venta_Parcial;"090-63130";Privado_Privado;NPH;"1324";;
1640399;L4_690;690;690;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355814";Privado_Privado;PH_Unidad_Predial;"750";0.38;
1640400;L4_691;691;691;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355815";Privado_Privado;PH_Unidad_Predial;"514";0.26;
1640401;L4_692;692;692;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355816";Privado_Privado;PH_Unidad_Predial;"672";0.34;
1640402;L4_693;693;693;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355829";Privado_Privado;PH_Unidad_Predial;"592";0.3;
1640403;L4_694;694;694;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355830";Privado_Privado;PH_Unidad_Predial;"424";0.21;
1640404;L4_695;695;695;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355805";Privado_Privado;PH_Unidad_Predial;"938.38";0.47;
1640405;L4_696;696;696;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355800";Privado_Privado;PH_Unidad_Predial;"480";0.24;
1640406;L4_697;697;697;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355823";Privado_Privado;PH_Unidad_Predial;"631";0.32;
1640407;L4_698;698;698;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355785";Privado_Privado;PH_Unidad_Predial;"782.3";0.39;
1640408;L4_699;699;699;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355772";Privado_Privado;PH_Unidad_Predial;"704";0.36;
1641108;L4_70;70;70;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-28952";;"155990000000000200251000000000";Desenglobe_Venta_Parcial;"090-63129";Privado_Privado;NPH;"1618";;
1640409;L4_700;700;700;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355774";Privado_Privado;PH_Unidad_Predial;"802";0.4;
1640410;L4_701;701;701;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355786";Privado_Privado;PH_Unidad_Predial;"705.81";0.39;
1640411;L4_702;702;702;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355787";Privado_Privado;PH_Unidad_Predial;"373.6";0.19;
1640332;L4_703;703;703;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355788";Privado_Privado;PH_Unidad_Predial;"1091";0.55;
1640412;L4_704;704;704;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355789";Privado_Privado;PH_Unidad_Predial;"993";0.5;
1640449;L4_705;705;705;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355771";Privado_Privado;PH_Unidad_Predial;"522";0.26;
1640370;L4_706;706;706;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355773";Privado_Privado;PH_Unidad_Predial;"820";0.41;
1640369;L4_707;707;707;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355775";Privado_Privado;PH_Unidad_Predial;"1552";0.78;
1640368;L4_708;708;708;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355769";Privado_Privado;PH_Unidad_Predial;"875";0.44;
1640367;L4_709;709;709;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355779";Privado_Privado;PH_Unidad_Predial;"1314.04";0.66;
1641081;L4_71;71;71;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-1167";;"155990000000000200055000000000";Desenglobe_Venta_Parcial;"090-64737";Privado_Privado;NPH;"1486";;
1640366;L4_710;710;710;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355778";Privado_Privado;PH_Unidad_Predial;"400";0.2;
1640365;L4_711;711;711;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355784";Privado_Privado;PH_Unidad_Predial;"506";0.26;
1640364;L4_712;712;712;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355776";Privado_Privado;PH_Unidad_Predial;"750";0.38;
1640363;L4_713;713;713;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355780";Privado_Privado;PH_Unidad_Predial;"1285";0.65;
1640362;L4_714;714;714;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355781";Privado_Privado;PH_Unidad_Predial;"643";0.32;
1640361;L4_715;715;715;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355782";Privado_Privado;PH_Unidad_Predial;"653.20000000000005";0.33;
1640360;L4_716;716;716;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355783";Privado_Privado;PH_Unidad_Predial;"352";0.18;
1640359;L4_717;717;717;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355770";Privado_Privado;PH_Unidad_Predial;"892";0.45;
1640358;L4_718;718;718;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355790";Privado_Privado;PH_Unidad_Predial;"960";0.48;
1640357;L4_719;719;719;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355822";Privado_Privado;PH_Unidad_Predial;"400";0.2;
1640356;L4_720;720;720;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355801";Privado_Privado;PH_Unidad_Predial;"480";0.24;
1640355;L4_721;721;721;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355839";Privado_Privado;PH_Unidad_Predial;"400";0.2;
1640354;L4_722;722;722;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355798";Privado_Privado;PH_Unidad_Predial;"960";0.48;
1640353;L4_723;723;723;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355766";Privado_Privado;PH_Unidad_Predial;"784";0.4;
1640352;L4_724;724;724;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355802";Privado_Privado;PH_Unidad_Predial;"480";0.24;
1640351;L4_725;725;725;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355838";Privado_Privado;PH_Unidad_Predial;"400";0.2;
1640350;L4_726;726;726;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355803";Privado_Privado;PH_Unidad_Predial;"960";0.48;
1640349;L4_727;727;727;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355804";Privado_Privado;PH_Unidad_Predial;"1047.9100000000001";0.53;
1640348;L4_728;728;728;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355799";Privado_Privado;PH_Unidad_Predial;"480";0.24;
1640347;L4_729;729;729;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355840";Privado_Privado;PH_Unidad_Predial;"400";0.2;
1641302;L4_73;73;73;BOYACÁ;SOGAMOSO;2025-09-29;"095-158328";;"157590102000004810051000000000";Desenglobe_Division_Material;"095-165025";Privado_Privado;PH_Unidad_Predial;"84.13";0.2605;"84.13"
1640346;L4_730;730;730;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355791";Privado_Privado;PH_Unidad_Predial;"960";0.48;
1640345;L4_731;731;731;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355768";Privado_Privado;PH_Unidad_Predial;"984";0.5;
1640344;L4_732;732;732;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355792";Privado_Privado;PH_Unidad_Predial;"960";0.48;
1640343;L4_733;733;733;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355797";Privado_Privado;PH_Unidad_Predial;"960";0.48;
1640342;L4_734;734;734;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355793";Privado_Privado;PH_Unidad_Predial;"960";0.48;
1640341;L4_735;735;735;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355794";Privado_Privado;PH_Unidad_Predial;"960";0.48;
1640340;L4_736;736;736;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355795";Privado_Privado;PH_Unidad_Predial;"960";0.3;
1640339;L4_737;737;737;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355767";Privado_Privado;PH_Unidad_Predial;"865";0.44;
1640338;L4_738;738;738;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355796";Privado_Privado;PH_Unidad_Predial;"960";0.48;
1640337;L4_739;739;739;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355844";Privado_Privado;PH_Unidad_Predial;"400";0.2;
1641301;L4_74;74;74;BOYACÁ;SOGAMOSO;2025-09-29;"095-158328";;"157590102000004810051000000000";Desenglobe_Division_Material;"095-165026";Privado_Privado;PH_Unidad_Predial;"48.5";0.1502;"48.5"
1640336;L4_740;740;740;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355841";Privado_Privado;PH_Unidad_Predial;"400";0.2;
1640335;L4_741;741;741;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355832";Privado_Privado;PH_Unidad_Predial; 433;0.22;
1640334;L4_742;742;742;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355866";Privado_Privado;PH_Unidad_Predial;"900";0.45;
1640333;L4_743;743;743;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355864";Privado_Privado;PH_Unidad_Predial;"1043";0.53;
1640482;L4_744;744;744;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355865";Privado_Privado;PH_Unidad_Predial;"900";0.45;
1640481;L4_745;745;745;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355867";Privado_Privado;PH_Unidad_Predial;"900";0.45;
1640480;L4_746;746;746;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355891";Privado_Privado;PH_Unidad_Predial;"927";0.47;
1640479;L4_747;747;747;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355890";Privado_Privado;PH_Unidad_Predial;"620";0.31;
1640478;L4_748;748;748;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355868";Privado_Privado;PH_Unidad_Predial;"900";0.45;
1640477;L4_749;749;749;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355863";Privado_Privado;PH_Unidad_Predial;"370";0.19;
1641304;L4_75;75;75;BOYACÁ;SOGAMOSO;2025-09-29;"095-158328";;"157590102000004810051000000000";Desenglobe_Division_Material;"095-165024";Privado_Privado;PH_Unidad_Predial;"84.13";0.2605;"84.13"
1640476;L4_750;750;750;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355892";Privado_Privado;PH_Unidad_Predial; 775,00;0.39;
1640475;L4_751;751;751;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355889";Privado_Privado;PH_Unidad_Predial;"442";0.22;
1640474;L4_752;752;752;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355859";Privado_Privado;PH_Unidad_Predial;"500";0.25;
1640473;L4_753;753;753;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355896";Privado_Privado;PH_Unidad_Predial;"927.1";0.47;
1640472;L4_754;754;754;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355895";Privado_Privado;PH_Unidad_Predial;"1082";0.55;
1640471;L4_755;755;755;BOLÍVAR;TURBACO;2025-09-29;"060-317548";;"138360001000000020129000000000";Desenglobe_Division_Material;"060-355894";Privado_Privado;PH_Unidad_Predial;"730";0.37;
